nbr_asl_id,var_asl_forma_asaltar,nbr_ba_id,nbr_delin_id
3221,Con armas cortopulsante,3221,3221
3222,Con armas de fuego,3222,3222
3223,Con armas de fuego,3223,3223
3224,Extorsion,3224,3224
3225,Con armas de fuego,3225,3225
3226,Con armas cortopulsante,3226,3226
3227,Con armas cortopulsante,3227,3227
3228,Con armas de fuego,3228,3228
3229,Dulces sueños,3229,3229
3230,Con armas de fuego,3230,3230
3231,Extorsion,3231,3231
3232,Con armas de fuego,3232,3232
3233,Con armas de fuego,3233,3233
3234,Con armas cortopulsante,3234,3234
3235,Con armas cortopulsante,3235,3235
3236,Con armas de fuego,3236,3236
3237,Con armas de fuego,3237,3237
3238,Con armas cortopulsante,3238,3238
3239,Con armas de fuego,3239,3239
3240,Dulces sueños,3240,3240
3241,Con armas de fuego,3241,3241
3242,Con armas de fuego,3242,3242
3243,Dulces sueños,3243,3243
3244,Con armas de fuego,3244,3244
3245,Dulces sueños,3245,3245
3246,Dulces sueños,3246,3246
3247,Con armas cortopulsante,3247,3247
3248,Dulces sueños,3248,3248
3249,Con armas cortopulsante,3249,3249
3250,Dulces sueños,3250,3250
3251,Con armas cortopulsante,3251,3251
3252,Con armas de fuego,3252,3252
3253,Con armas de fuego,3253,3253
3254,Con armas de fuego,3254,3254
3255,Con armas cortopulsante,3255,3255
3256,Con armas cortopulsante,3256,3256
3257,Con armas cortopulsante,3257,3257
3258,Dulces sueños,3258,3258
3259,Con armas cortopulsante,3259,3259
3260,Con armas de fuego,3260,3260
3261,Con armas de fuego,3261,3261
3262,Con armas de fuego,3262,3262
3263,Dulces sueños,3263,3263
3264,Con armas de fuego,3264,3264
3265,Extorsion,3265,3265
3266,Con armas de fuego,3266,3266
3267,Con armas de fuego,3267,3267
3268,Con armas de fuego,3268,3268
3269,Con armas cortopulsante,3269,3269
3270,Con armas cortopulsante,3270,3270
3271,Con armas de fuego,3271,3271
3272,Dulces sueños,3272,3272
3273,Extorsion,3273,3273
3274,Con armas cortopulsante,3274,3274
3275,Con armas cortopulsante,3275,3275
3276,Con armas cortopulsante,3276,3276
3277,Con armas de fuego,3277,3277
3278,Con armas cortopulsante,3278,3278
3279,Con armas de fuego,3279,3279
3280,Extorsion,3280,3280
3281,Con armas de fuego,3281,3281
3282,Dulces sueños,3282,3282
3283,Con armas de fuego,3283,3283
3284,Con armas de fuego,3284,3284
3285,Con armas de fuego,3285,3285
3286,Dulces sueños,3286,3286
3287,Con armas de fuego,3287,3287
3288,Con armas de fuego,3288,3288
3289,Con armas de fuego,3289,3289
3290,Dulces sueños,3290,3290
3291,Con armas de fuego,3291,3291
3292,Dulces sueños,3292,3292
3293,Con armas cortopulsante,3293,3293
3294,Con armas de fuego,3294,3294
3295,Con armas de fuego,3295,3295
3296,Con armas cortopulsante,3296,3296
3297,Dulces sueños,3297,3297
3298,Con armas de fuego,3298,3298
3299,Con armas de fuego,3299,3299
3300,Con armas cortopulsante,3300,3300
3301,Dulces sueños,3301,3301
3302,Con armas de fuego,3302,3302
3303,Con armas cortopulsante,3303,3303
3304,Dulces sueños,3304,3304
3305,Con armas de fuego,3305,3305
3306,Con armas cortopulsante,3306,3306
3307,Con armas de fuego,3307,3307
3308,Con armas de fuego,3308,3308
3309,Con armas de fuego,3309,3309
3310,Con armas de fuego,3310,3310
3311,Con armas cortopulsante,3311,3311
3312,Con armas de fuego,3312,3312
3313,Con armas cortopulsante,3313,3313
3314,Con armas de fuego,3314,3314
3315,Con armas de fuego,3315,3315
3316,Con armas de fuego,3316,3316
3317,Con armas de fuego,3317,3317
3318,Con armas de fuego,3318,3318
3319,Con armas cortopulsante,3319,3319
3320,Con armas cortopulsante,3320,3320
3321,Con armas de fuego,3321,3321
3322,Con armas de fuego,3322,3322
3323,Con armas cortopulsante,3323,3323
3324,Con armas de fuego,3324,3324
3325,Con armas de fuego,3325,3325
3326,Con armas de fuego,3326,3326
3327,Con armas de fuego,3327,3327
3328,Con armas cortopulsante,3328,3328
3329,Con armas cortopulsante,3329,3329
3330,Con armas cortopulsante,3330,3330
3331,Con armas cortopulsante,3331,3331
3332,Con armas cortopulsante,3332,3332
3333,Con armas cortopulsante,3333,3333
3334,Con armas cortopulsante,3334,3334
3335,Con armas de fuego,3335,3335
3336,Con armas cortopulsante,3336,3336
3337,Dulces sueños,3337,3337
3338,Dulces sueños,3338,3338
3339,Con armas cortopulsante,3339,3339
3340,Con armas cortopulsante,3340,3340
3341,Con armas cortopulsante,3341,3341
3342,Con armas cortopulsante,3342,3342
3343,Con armas de fuego,3343,3343
3344,Con armas de fuego,3344,3344
3345,Con armas de fuego,3345,3345
3346,Con armas de fuego,3346,3346
3347,Con armas de fuego,3347,3347
3348,Dulces sueños,3348,3348
3349,Con armas de fuego,3349,3349
3350,Con armas de fuego,3350,3350
3351,Con armas cortopulsante,3351,3351
3352,Con armas de fuego,3352,3352
3353,Con armas de fuego,3353,3353
3354,Con armas cortopulsante,3354,3354
3355,Dulces sueños,3355,3355
3356,Con armas cortopulsante,3356,3356
3357,Con armas de fuego,3357,3357
3358,Con armas de fuego,3358,3358
3359,Dulces sueños,3359,3359
3360,Con armas de fuego,3360,3360
3361,Con armas cortopulsante,3361,3361
3362,Con armas cortopulsante,3362,3362
3363,Dulces sueños,3363,3363
3364,Extorsion,3364,3364
3365,Con armas cortopulsante,3365,3365
3366,Con armas cortopulsante,3366,3366
3367,Con armas cortopulsante,3367,3367
3368,Con armas de fuego,3368,3368
3369,Dulces sueños,3369,3369
3370,Con armas de fuego,3370,3370
3371,Con armas de fuego,3371,3371
3372,Extorsion,3372,3372
3373,Con armas cortopulsante,3373,3373
3374,Con armas de fuego,3374,3374
3375,Con armas de fuego,3375,3375
3376,Con armas cortopulsante,3376,3376
3377,Con armas de fuego,3377,3377
3378,Con armas de fuego,3378,3378
3379,Con armas cortopulsante,3379,3379
3380,Con armas de fuego,3380,3380
3381,Con armas cortopulsante,3381,3381
3382,Extorsion,3382,3382
3383,Con armas cortopulsante,3383,3383
3384,Extorsion,3384,3384
3385,Con armas de fuego,3385,3385
3386,Con armas cortopulsante,3386,3386
3387,Dulces sueños,3387,3387
3388,Con armas de fuego,3388,3388
3389,Extorsion,3389,3389
3390,Extorsion,3390,3390
3391,Dulces sueños,3391,3391
3392,Con armas de fuego,3392,3392
3393,Con armas de fuego,3393,3393
3394,Con armas cortopulsante,3394,3394
3395,Con armas de fuego,3395,3395
3396,Dulces sueños,3396,3396
3397,Con armas de fuego,3397,3397
3398,Dulces sueños,3398,3398
3399,Extorsion,3399,3399
3400,Con armas cortopulsante,3400,3400
3401,Con armas de fuego,3401,3401
3402,Dulces sueños,3402,3402
3403,Con armas cortopulsante,3403,3403
3404,Con armas de fuego,3404,3404
3405,Dulces sueños,3405,3405
3406,Con armas de fuego,3406,3406
3407,Con armas cortopulsante,3407,3407
3408,Dulces sueños,3408,3408
3409,Con armas de fuego,3409,3409
3410,Extorsion,3410,3410
3411,Dulces sueños,3411,3411
3412,Con armas cortopulsante,3412,3412
3413,Con armas de fuego,3413,3413
3414,Extorsion,3414,3414
3415,Con armas de fuego,3415,3415
3416,Con armas de fuego,3416,3416
3417,Dulces sueños,3417,3417
3418,Con armas cortopulsante,3418,3418
3419,Con armas cortopulsante,3419,3419
3420,Con armas cortopulsante,3420,3420
3421,Con armas de fuego,3421,3421
3422,Extorsion,3422,3422
3423,Dulces sueños,3423,3423
3424,Dulces sueños,3424,3424
3425,Con armas de fuego,3425,3425
3426,Con armas de fuego,3426,3426
3427,Dulces sueños,3427,3427
3428,Con armas cortopulsante,3428,3428
3429,Con armas de fuego,3429,3429
3430,Con armas de fuego,3430,3430
3431,Con armas de fuego,3431,3431
3432,Dulces sueños,3432,3432
3433,Con armas de fuego,3433,3433
3434,Con armas cortopulsante,3434,3434
3435,Con armas de fuego,3435,3435
3436,Con armas de fuego,3436,3436
3437,Con armas de fuego,3437,3437
3438,Con armas de fuego,3438,3438
3439,Dulces sueños,3439,3439
3440,Con armas cortopulsante,3440,3440
3441,Con armas cortopulsante,3441,3441
3442,Con armas cortopulsante,3442,3442
3443,Con armas cortopulsante,3443,3443
3444,Con armas cortopulsante,3444,3444
3445,Con armas cortopulsante,3445,3445
3446,Con armas cortopulsante,3446,3446
3447,Dulces sueños,3447,3447
3448,Extorsion,3448,3448
3449,Con armas de fuego,3449,3449
3450,Con armas cortopulsante,3450,3450
3451,Con armas de fuego,3451,3451
3452,Con armas cortopulsante,3452,3452
3453,Con armas de fuego,3453,3453
3454,Con armas de fuego,3454,3454
3455,Extorsion,3455,3455
3456,Con armas de fuego,3456,3456
3457,Con armas cortopulsante,3457,3457
3458,Con armas de fuego,3458,3458
3459,Con armas de fuego,3459,3459
3460,Con armas cortopulsante,3460,3460
3461,Dulces sueños,3461,3461
3462,Con armas de fuego,3462,3462
3463,Con armas de fuego,3463,3463
3464,Dulces sueños,3464,3464
3465,Con armas cortopulsante,3465,3465
3466,Con armas cortopulsante,3466,3466
3467,Con armas de fuego,3467,3467
3468,Con armas de fuego,3468,3468
3469,Con armas de fuego,3469,3469
3470,Con armas de fuego,3470,3470
3471,Con armas de fuego,3471,3471
3472,Con armas de fuego,3472,3472
3473,Con armas cortopulsante,3473,3473
3474,Extorsion,3474,3474
3475,Con armas de fuego,3475,3475
3476,Con armas cortopulsante,3476,3476
3477,Dulces sueños,3477,3477
3478,Con armas de fuego,3478,3478
3479,Con armas de fuego,3479,3479
3480,Con armas de fuego,3480,3480
3481,Con armas de fuego,3481,3481
3482,Con armas de fuego,3482,3482
3483,Con armas de fuego,3483,3483
3484,Con armas de fuego,3484,3484
3485,Con armas de fuego,3485,3485
3486,Dulces sueños,3486,3486
3487,Dulces sueños,3487,3487
3488,Con armas cortopulsante,3488,3488
3489,Dulces sueños,3489,3489
3490,Con armas de fuego,3490,3490
3491,Con armas de fuego,3491,3491
3492,Con armas de fuego,3492,3492
3493,Con armas de fuego,3493,3493
3494,Con armas de fuego,3494,3494
3495,Dulces sueños,3495,3495
3496,Con armas de fuego,3496,3496
3497,Con armas de fuego,3497,3497
3498,Con armas de fuego,3498,3498
3499,Con armas de fuego,3499,3499
3500,Con armas cortopulsante,3500,3500
3501,Dulces sueños,3501,3501
3502,Dulces sueños,3502,3502
3503,Con armas de fuego,3503,3503
3504,Dulces sueños,3504,3504
3505,Con armas de fuego,3505,3505
3506,Con armas de fuego,3506,3506
3507,Con armas de fuego,3507,3507
3508,Con armas de fuego,3508,3508
3509,Con armas cortopulsante,3509,3509
3510,Dulces sueños,3510,3510
3511,Con armas de fuego,3511,3511
3512,Dulces sueños,3512,3512
3513,Con armas de fuego,3513,3513
3514,Dulces sueños,3514,3514
3515,Con armas cortopulsante,3515,3515
3516,Con armas de fuego,3516,3516
3517,Con armas de fuego,3517,3517
3518,Dulces sueños,3518,3518
3519,Con armas de fuego,3519,3519
3520,Dulces sueños,3520,3520
3521,Con armas cortopulsante,3521,3521
3522,Con armas de fuego,3522,3522
3523,Con armas de fuego,3523,3523
3524,Con armas de fuego,3524,3524
3525,Con armas de fuego,3525,3525
3526,Con armas de fuego,3526,3526
3527,Con armas de fuego,3527,3527
3528,Dulces sueños,3528,3528
3529,Con armas de fuego,3529,3529
3530,Con armas de fuego,3530,3530
3531,Con armas de fuego,3531,3531
3532,Con armas de fuego,3532,3532
3533,Con armas cortopulsante,3533,3533
3534,Con armas de fuego,3534,3534
3535,Extorsion,3535,3535
3536,Con armas de fuego,3536,3536
3537,Con armas de fuego,3537,3537
3538,Dulces sueños,3538,3538
3539,Con armas de fuego,3539,3539
3540,Con armas cortopulsante,3540,3540
3541,Dulces sueños,3541,3541
3542,Con armas de fuego,3542,3542
3543,Con armas cortopulsante,3543,3543
3544,Con armas de fuego,3544,3544
3545,Extorsion,3545,3545
3546,Con armas de fuego,3546,3546
3547,Con armas de fuego,3547,3547
3548,Con armas cortopulsante,3548,3548
3549,Con armas de fuego,3549,3549
3550,Con armas cortopulsante,3550,3550
3551,Con armas de fuego,3551,3551
3552,Con armas de fuego,3552,3552
3553,Con armas de fuego,3553,3553
3554,Dulces sueños,3554,3554
3555,Con armas cortopulsante,3555,3555
3556,Con armas cortopulsante,3556,3556
3557,Dulces sueños,3557,3557
3558,Dulces sueños,3558,3558
3559,Extorsion,3559,3559
3560,Con armas de fuego,3560,3560
3561,Con armas de fuego,3561,3561
3562,Con armas cortopulsante,3562,3562
3563,Con armas de fuego,3563,3563
3564,Con armas de fuego,3564,3564
3565,Con armas de fuego,3565,3565
3566,Con armas cortopulsante,3566,3566
3567,Con armas cortopulsante,3567,3567
3568,Extorsion,3568,3568
3569,Con armas de fuego,3569,3569
3570,Con armas cortopulsante,3570,3570
3571,Con armas de fuego,3571,3571
3572,Con armas cortopulsante,3572,3572
3573,Dulces sueños,3573,3573
3574,Con armas cortopulsante,3574,3574
3575,Con armas de fuego,3575,3575
3576,Con armas de fuego,3576,3576
3577,Con armas de fuego,3577,3577
3578,Con armas de fuego,3578,3578
3579,Con armas cortopulsante,3579,3579
3580,Con armas cortopulsante,3580,3580
3581,Con armas cortopulsante,3581,3581
3582,Con armas de fuego,3582,3582
3583,Con armas cortopulsante,3583,3583
3584,Dulces sueños,3584,3584
3585,Con armas de fuego,3585,3585
3586,Con armas de fuego,3586,3586
3587,Con armas de fuego,3587,3587
3588,Con armas de fuego,3588,3588
3589,Con armas de fuego,3589,3589
3590,Con armas de fuego,3590,3590
3591,Con armas cortopulsante,3591,3591
3592,Dulces sueños,3592,3592
3593,Con armas cortopulsante,3593,3593
3594,Con armas de fuego,3594,3594
3595,Con armas cortopulsante,3595,3595
3596,Con armas cortopulsante,3596,3596
3597,Dulces sueños,3597,3597
3598,Con armas de fuego,3598,3598
3599,Con armas de fuego,3599,3599
3600,Con armas cortopulsante,3600,3600
3601,Con armas de fuego,3601,3601
3602,Con armas cortopulsante,3602,3602
3603,Con armas cortopulsante,3603,3603
3604,Extorsion,3604,3604
3605,Con armas de fuego,3605,3605
3606,Con armas cortopulsante,3606,3606
3607,Con armas de fuego,3607,3607
3608,Con armas cortopulsante,3608,3608
3609,Con armas de fuego,3609,3609
3610,Con armas de fuego,3610,3610
3611,Con armas de fuego,3611,3611
3612,Con armas de fuego,3612,3612
3613,Con armas de fuego,3613,3613
3614,Con armas cortopulsante,3614,3614
3615,Con armas de fuego,3615,3615
3616,Dulces sueños,3616,3616
3617,Con armas de fuego,3617,3617
3618,Dulces sueños,3618,3618
3619,Con armas de fuego,3619,3619
3620,Con armas de fuego,3620,3620
3621,Con armas cortopulsante,3621,3621
3622,Con armas de fuego,3622,3622
3623,Con armas de fuego,3623,3623
3624,Con armas de fuego,3624,3624
3625,Con armas de fuego,3625,3625
3626,Con armas de fuego,3626,3626
3627,Con armas de fuego,3627,3627
3628,Con armas de fuego,3628,3628
3629,Dulces sueños,3629,3629
3630,Con armas de fuego,3630,3630
3631,Con armas cortopulsante,3631,3631
3632,Con armas cortopulsante,3632,3632
3633,Con armas cortopulsante,3633,3633
3634,Con armas de fuego,3634,3634
3635,Con armas de fuego,3635,3635
3636,Con armas cortopulsante,3636,3636
3637,Con armas de fuego,3637,3637
3638,Dulces sueños,3638,3638
3639,Dulces sueños,3639,3639
3640,Con armas de fuego,3640,3640
3641,Extorsion,3641,3641
3642,Con armas de fuego,3642,3642
3643,Con armas de fuego,3643,3643
3644,Con armas de fuego,3644,3644
3645,Con armas cortopulsante,3645,3645
3646,Dulces sueños,3646,3646
3647,Con armas cortopulsante,3647,3647
3648,Extorsion,3648,3648
3649,Con armas de fuego,3649,3649
3650,Dulces sueños,3650,3650
3651,Con armas cortopulsante,3651,3651
3652,Con armas de fuego,3652,3652
3653,Con armas de fuego,3653,3653
3654,Con armas de fuego,3654,3654
3655,Con armas de fuego,3655,3655
3656,Con armas de fuego,3656,3656
3657,Con armas de fuego,3657,3657
3658,Con armas de fuego,3658,3658
3659,Con armas cortopulsante,3659,3659
3660,Con armas cortopulsante,3660,3660
3661,Con armas de fuego,3661,3661
3662,Extorsion,3662,3662
3663,Con armas cortopulsante,3663,3663
3664,Con armas cortopulsante,3664,3664
3665,Con armas de fuego,3665,3665
3666,Con armas cortopulsante,3666,3666
3667,Con armas de fuego,3667,3667
3668,Con armas de fuego,3668,3668
3669,Con armas de fuego,3669,3669
3670,Dulces sueños,3670,3670
3671,Con armas de fuego,3671,3671
3672,Con armas de fuego,3672,3672
3673,Con armas cortopulsante,3673,3673
3674,Con armas de fuego,3674,3674
3675,Con armas de fuego,3675,3675
3676,Dulces sueños,3676,3676
3677,Con armas de fuego,3677,3677
3678,Con armas de fuego,3678,3678
3679,Dulces sueños,3679,3679
3680,Con armas de fuego,3680,3680
3681,Con armas de fuego,3681,3681
3682,Dulces sueños,3682,3682
3683,Con armas de fuego,3683,3683
3684,Con armas cortopulsante,3684,3684
3685,Con armas cortopulsante,3685,3685
3686,Con armas de fuego,3686,3686
3687,Extorsion,3687,3687
3688,Dulces sueños,3688,3688
3689,Con armas de fuego,3689,3689
3690,Con armas de fuego,3690,3690
3691,Con armas de fuego,3691,3691
3692,Con armas de fuego,3692,3692
3693,Con armas de fuego,3693,3693
3694,Con armas cortopulsante,3694,3694
3695,Con armas de fuego,3695,3695
3696,Con armas cortopulsante,3696,3696
3697,Dulces sueños,3697,3697
3698,Con armas de fuego,3698,3698
3699,Con armas de fuego,3699,3699
3700,Dulces sueños,3700,3700
3701,Con armas cortopulsante,3701,3701
3702,Con armas de fuego,3702,3702
3703,Dulces sueños,3703,3703
3704,Dulces sueños,3704,3704
3705,Con armas de fuego,3705,3705
3706,Con armas de fuego,3706,3706
3707,Con armas de fuego,3707,3707
3708,Con armas cortopulsante,3708,3708
3709,Con armas de fuego,3709,3709
3710,Con armas de fuego,3710,3710
3711,Con armas cortopulsante,3711,3711
3712,Con armas de fuego,3712,3712
3713,Dulces sueños,3713,3713
3714,Con armas cortopulsante,3714,3714
3715,Con armas de fuego,3715,3715
3716,Dulces sueños,3716,3716
3717,Con armas de fuego,3717,3717
3718,Dulces sueños,3718,3718
3719,Con armas cortopulsante,3719,3719
3720,Con armas de fuego,3720,3720
3721,Con armas de fuego,3721,3721
3722,Dulces sueños,3722,3722
3723,Con armas cortopulsante,3723,3723
3724,Con armas de fuego,3724,3724
3725,Con armas de fuego,3725,3725
3726,Con armas de fuego,3726,3726
3727,Extorsion,3727,3727
3728,Con armas de fuego,3728,3728
3729,Dulces sueños,3729,3729
3730,Con armas de fuego,3730,3730
3731,Con armas cortopulsante,3731,3731
3732,Con armas de fuego,3732,3732
3733,Con armas de fuego,3733,3733
3734,Con armas de fuego,3734,3734
3735,Con armas cortopulsante,3735,3735
3736,Con armas de fuego,3736,3736
3737,Con armas cortopulsante,3737,3737
3738,Con armas cortopulsante,3738,3738
3739,Con armas de fuego,3739,3739
3740,Con armas cortopulsante,3740,3740
3741,Con armas cortopulsante,3741,3741
3742,Con armas de fuego,3742,3742
3743,Con armas cortopulsante,3743,3743
3744,Dulces sueños,3744,3744
3745,Con armas cortopulsante,3745,3745
3746,Con armas de fuego,3746,3746
3747,Extorsion,3747,3747
3748,Con armas cortopulsante,3748,3748
3749,Con armas de fuego,3749,3749
3750,Extorsion,3750,3750
3751,Con armas de fuego,3751,3751
3752,Con armas de fuego,3752,3752
3753,Con armas de fuego,3753,3753
3754,Con armas de fuego,3754,3754
3755,Con armas cortopulsante,3755,3755
3756,Con armas de fuego,3756,3756
3757,Dulces sueños,3757,3757
3758,Con armas cortopulsante,3758,3758
3759,Con armas cortopulsante,3759,3759
3760,Con armas cortopulsante,3760,3760
3761,Con armas cortopulsante,3761,3761
3762,Con armas cortopulsante,3762,3762
3763,Con armas de fuego,3763,3763
3764,Con armas de fuego,3764,3764
3765,Dulces sueños,3765,3765
3766,Con armas de fuego,3766,3766
3767,Dulces sueños,3767,3767
3768,Con armas de fuego,3768,3768
3769,Con armas cortopulsante,3769,3769
3770,Con armas cortopulsante,3770,3770
3771,Con armas de fuego,3771,3771
3772,Con armas de fuego,3772,3772
3773,Dulces sueños,3773,3773
3774,Con armas cortopulsante,3774,3774
3775,Con armas cortopulsante,3775,3775
3776,Con armas de fuego,3776,3776
3777,Dulces sueños,3777,3777
3778,Con armas de fuego,3778,3778
3779,Con armas de fuego,3779,3779
3780,Con armas de fuego,3780,3780
3781,Con armas de fuego,3781,3781
3782,Extorsion,3782,3782
3783,Dulces sueños,3783,3783
3784,Dulces sueños,3784,3784
3785,Con armas de fuego,3785,3785
3786,Dulces sueños,3786,3786
3787,Con armas de fuego,3787,3787
3788,Con armas de fuego,3788,3788
3789,Dulces sueños,3789,3789
3790,Con armas de fuego,3790,3790
3791,Con armas cortopulsante,3791,3791
3792,Dulces sueños,3792,3792
3793,Con armas de fuego,3793,3793
3794,Extorsion,3794,3794
3795,Con armas de fuego,3795,3795
3796,Con armas de fuego,3796,3796
3797,Con armas de fuego,3797,3797
3798,Con armas de fuego,3798,3798
3799,Con armas de fuego,3799,3799
3800,Con armas de fuego,3800,3800
3801,Con armas de fuego,3801,3801
3802,Con armas de fuego,3802,3802
3803,Dulces sueños,3803,3803
3804,Con armas de fuego,3804,3804
3805,Dulces sueños,3805,3805
3806,Con armas cortopulsante,3806,3806
3807,Dulces sueños,3807,3807
3808,Dulces sueños,3808,3808
3809,Con armas cortopulsante,3809,3809
3810,Con armas de fuego,3810,3810
3811,Dulces sueños,3811,3811
3812,Dulces sueños,3812,3812
3813,Con armas de fuego,3813,3813
3814,Con armas cortopulsante,3814,3814
3815,Con armas de fuego,3815,3815
3816,Extorsion,3816,3816
3817,Dulces sueños,3817,3817
3818,Con armas de fuego,3818,3818
3819,Con armas cortopulsante,3819,3819
3820,Con armas de fuego,3820,3820
3821,Extorsion,3821,3821
3822,Con armas cortopulsante,3822,3822
3823,Con armas cortopulsante,3823,3823
3824,Con armas de fuego,3824,3824
3825,Con armas de fuego,3825,3825
3826,Con armas de fuego,3826,3826
3827,Con armas de fuego,3827,3827
3828,Con armas cortopulsante,3828,3828
3829,Con armas cortopulsante,3829,3829
3830,Con armas cortopulsante,3830,3830
3831,Extorsion,3831,3831
3832,Con armas de fuego,3832,3832
3833,Con armas de fuego,3833,3833
3834,Con armas de fuego,3834,3834
3835,Dulces sueños,3835,3835
3836,Con armas cortopulsante,3836,3836
3837,Extorsion,3837,3837
3838,Dulces sueños,3838,3838
3839,Con armas de fuego,3839,3839
3840,Con armas cortopulsante,3840,3840
3841,Con armas de fuego,3841,3841
3842,Con armas de fuego,3842,3842
3843,Con armas de fuego,3843,3843
3844,Con armas de fuego,3844,3844
3845,Con armas cortopulsante,3845,3845
3846,Con armas cortopulsante,3846,3846
3847,Con armas de fuego,3847,3847
3848,Con armas cortopulsante,3848,3848
3849,Con armas de fuego,3849,3849
3850,Con armas de fuego,3850,3850
3851,Con armas de fuego,3851,3851
3852,Con armas cortopulsante,3852,3852
3853,Con armas cortopulsante,3853,3853
3854,Con armas de fuego,3854,3854
3855,Dulces sueños,3855,3855
3856,Dulces sueños,3856,3856
3857,Con armas de fuego,3857,3857
3858,Con armas de fuego,3858,3858
3859,Con armas cortopulsante,3859,3859
3860,Con armas de fuego,3860,3860
3861,Con armas de fuego,3861,3861
3862,Con armas de fuego,3862,3862
3863,Con armas de fuego,3863,3863
3864,Con armas de fuego,3864,3864
3865,Con armas de fuego,3865,3865
3866,Con armas de fuego,3866,3866
3867,Con armas de fuego,3867,3867
3868,Dulces sueños,3868,3868
3869,Con armas de fuego,3869,3869
3870,Dulces sueños,3870,3870
3871,Con armas de fuego,3871,3871
3872,Con armas de fuego,3872,3872
3873,Con armas cortopulsante,3873,3873
3874,Extorsion,3874,3874
3875,Con armas de fuego,3875,3875
3876,Con armas cortopulsante,3876,3876
3877,Dulces sueños,3877,3877
3878,Con armas de fuego,3878,3878
3879,Con armas cortopulsante,3879,3879
3880,Con armas cortopulsante,3880,3880
3881,Con armas de fuego,3881,3881
3882,Con armas cortopulsante,3882,3882
3883,Con armas de fuego,3883,3883
3884,Con armas de fuego,3884,3884
3885,Con armas de fuego,3885,3885
3886,Con armas de fuego,3886,3886
3887,Con armas de fuego,3887,3887
3888,Con armas de fuego,3888,3888
3889,Con armas de fuego,3889,3889
3890,Con armas de fuego,3890,3890
3891,Con armas de fuego,3891,3891
3892,Con armas de fuego,3892,3892
3893,Con armas cortopulsante,3893,3893
3894,Con armas cortopulsante,3894,3894
3895,Con armas cortopulsante,3895,3895
3896,Dulces sueños,3896,3896
3897,Con armas cortopulsante,3897,3897
3898,Con armas de fuego,3898,3898
3899,Con armas de fuego,3899,3899
3900,Dulces sueños,3900,3900
3901,Con armas de fuego,3901,3901
3902,Con armas de fuego,3902,3902
3903,Con armas de fuego,3903,3903
3904,Con armas de fuego,3904,3904
3905,Con armas cortopulsante,3905,3905
3906,Con armas de fuego,3906,3906
3907,Con armas cortopulsante,3907,3907
3908,Dulces sueños,3908,3908
3909,Con armas cortopulsante,3909,3909
3910,Con armas cortopulsante,3910,3910
3911,Con armas de fuego,3911,3911
3912,Con armas cortopulsante,3912,3912
3913,Con armas de fuego,3913,3913
3914,Con armas cortopulsante,3914,3914
3915,Dulces sueños,3915,3915
3916,Dulces sueños,3916,3916
3917,Con armas de fuego,3917,3917
3918,Con armas de fuego,3918,3918
3919,Con armas de fuego,3919,3919
3920,Con armas cortopulsante,3920,3920
3921,Con armas de fuego,3921,3921
3922,Con armas cortopulsante,3922,3922
3923,Con armas de fuego,3923,3923
3924,Con armas de fuego,3924,3924
3925,Con armas de fuego,3925,3925
3926,Con armas cortopulsante,3926,3926
3927,Dulces sueños,3927,3927
3928,Con armas cortopulsante,3928,3928
3929,Con armas cortopulsante,3929,3929
3930,Dulces sueños,3930,3930
3931,Con armas de fuego,3931,3931
3932,Con armas de fuego,3932,3932
3933,Con armas cortopulsante,3933,3933
3934,Con armas de fuego,3934,3934
3935,Con armas de fuego,3935,3935
3936,Con armas de fuego,3936,3936
3937,Con armas cortopulsante,3937,3937
3938,Con armas cortopulsante,3938,3938
3939,Con armas cortopulsante,3939,3939
3940,Dulces sueños,3940,3940
3941,Con armas de fuego,3941,3941
3942,Con armas de fuego,3942,3942
3943,Con armas de fuego,3943,3943
3944,Dulces sueños,3944,3944
3945,Dulces sueños,3945,3945
3946,Con armas de fuego,3946,3946
3947,Con armas de fuego,3947,3947
3948,Con armas cortopulsante,3948,3948
3949,Con armas cortopulsante,3949,3949
3950,Con armas cortopulsante,3950,3950
3951,Con armas de fuego,3951,3951
3952,Con armas de fuego,3952,3952
3953,Extorsion,3953,3953
3954,Con armas de fuego,3954,3954
3955,Dulces sueños,3955,3955
3956,Dulces sueños,3956,3956
3957,Con armas cortopulsante,3957,3957
3958,Con armas cortopulsante,3958,3958
3959,Con armas de fuego,3959,3959
3960,Dulces sueños,3960,3960
3961,Con armas de fuego,3961,3961
3962,Extorsion,3962,3962
3963,Con armas de fuego,3963,3963
3964,Dulces sueños,3964,3964
3965,Con armas cortopulsante,3965,3965
3966,Extorsion,3966,3966
3967,Con armas de fuego,3967,3967
3968,Con armas de fuego,3968,3968
3969,Con armas cortopulsante,3969,3969
3970,Con armas de fuego,3970,3970
3971,Dulces sueños,3971,3971
3972,Con armas de fuego,3972,3972
3973,Con armas de fuego,3973,3973
3974,Con armas de fuego,3974,3974
3975,Con armas de fuego,3975,3975
3976,Con armas cortopulsante,3976,3976
3977,Con armas de fuego,3977,3977
3978,Con armas de fuego,3978,3978
3979,Con armas cortopulsante,3979,3979
3980,Con armas de fuego,3980,3980
3981,Con armas de fuego,3981,3981
3982,Extorsion,3982,3982
3983,Con armas cortopulsante,3983,3983
3984,Con armas cortopulsante,3984,3984
3985,Con armas de fuego,3985,3985
3986,Dulces sueños,3986,3986
