nbr_upc_id,var_upc_nombre,var_upc_status,nbr_ciu_id
3403,Salazarbury,Activo,3403
3404,West Jennifer,Activo,3404
3405,Gomezville,Activo,3405
3406,West Timothy,Activo,3406
3407,North Deborah,Activo,3407
3408,Lake Daniel,Activo,3408
3409,South Heather,Activo,3409
3410,New Michelle,Activo,3410
3411,Lake Matthewbury,Activo,3411
3412,Peterhaven,Activo,3412
3413,Brandystad,Activo,3413
3414,North Ericshire,Activo,3414
3415,Sweeneystad,Activo,3415
3416,Stoutville,Activo,3416
3417,Tinaburgh,Activo,3417
3418,Pratthaven,Activo,3418
3419,Lake Samueltown,Activo,3419
3420,New Rachel,Activo,3420
3421,New Sheilatown,Activo,3421
3422,New Jesse,Activo,3422
3423,Dianemouth,Activo,3423
3424,North Jessicahaven,Activo,3424
3425,West Richard,Inactivo,3425
3426,North Marie,Activo,3426
3427,Port Alan,Activo,3427
3428,Debrastad,Activo,3428
3429,Mccoyshire,Activo,3429
3430,New Dana,Activo,3430
3431,Lake Meghanbury,Activo,3431
3432,North Laura,Activo,3432
3433,Henrychester,Activo,3433
3434,Thomaston,Inactivo,3434
3435,Cynthiafurt,Activo,3435
3436,Clarktown,Activo,3436
3437,West Angela,Activo,3437
3438,Port Ericaton,Activo,3438
3439,New Steven,Activo,3439
3440,Wrightfurt,Activo,3440
3441,Jennifershire,Activo,3441
3442,Tracyberg,Activo,3442
3443,North Alexis,Activo,3443
3444,Sarahaven,Activo,3444
3445,Jonathanhaven,Activo,3445
3446,Murphychester,Activo,3446
3447,Morganstad,Activo,3447
3448,Amberside,Activo,3448
3449,New Autumn,Activo,3449
3450,Joannfort,Activo,3450
3451,Lake Bryanview,Activo,3451
3452,Hartmouth,Activo,3452
3453,Mariefort,Activo,3453
3454,East Andrew,Activo,3454
3455,Joshuaport,Activo,3455
3456,Benjaminmouth,Activo,3456
3457,Shawntown,Activo,3457
3458,West Michaeltown,Activo,3458
3459,Gardnerchester,Activo,3459
3460,East Kyleville,Activo,3460
3461,South Laurahaven,Activo,3461
3462,Dawnmouth,Activo,3462
3463,Port Stephen,Activo,3463
3464,Paulburgh,Activo,3464
3465,Morganport,Activo,3465
3466,Lake Williamton,Activo,3466
3467,West Jamesshire,Activo,3467
3468,Thomasburgh,Activo,3468
3469,Brianstad,Activo,3469
3470,New Jerry,Activo,3470
3471,Peterview,Activo,3471
3472,New Kellyfurt,Activo,3472
3473,Lisaborough,Activo,3473
3474,Hernandezstad,Activo,3474
3475,New Martha,Activo,3475
3476,Griffinshire,Activo,3476
3477,North Matthew,Activo,3477
3478,New Sara,Activo,3478
3479,Tracytown,Activo,3479
3480,North Georgemouth,Activo,3480
3481,Williammouth,Activo,3481
3482,West Timothyport,Activo,3482
3483,North Jonathanberg,Activo,3483
3484,Kimberlyhaven,Activo,3484
3485,West Lisatown,Activo,3485
3486,Juarezshire,Activo,3486
3487,New Edward,Activo,3487
3488,Avilaview,Activo,3488
3489,Weekschester,Activo,3489
3490,Erinland,Activo,3490
3491,Jacobsberg,Activo,3491
3492,Adamsbury,Activo,3492
3493,North Maryport,Activo,3493
3494,Hendrickshaven,Activo,3494
3495,Savannahport,Activo,3495
3496,New Robert,Activo,3496
3497,South Gerald,Activo,3497
3498,Lake Crystal,Activo,3498
3499,New Thomas,Activo,3499
3500,East Christinafurt,Activo,3500
3501,North Kelseystad,Activo,3501
3502,Graveschester,Activo,3502
3503,Goodwinside,Activo,3503
3504,Lake Elizabeth,Activo,3504
3505,Waltonland,Activo,3505
3506,Mckinneymouth,Activo,3506
3507,South Lacey,Activo,3507
3508,Williamsburgh,Activo,3508
3509,Morrisburgh,Activo,3509
3510,Port Alexandrialand,Activo,3510
3511,Burchshire,Activo,3511
3512,East Scott,Activo,3512
3513,Foleyberg,Activo,3513
3514,Madelineville,Activo,3514
3515,South Rachel,Activo,3515
3516,Welchside,Activo,3516
3517,Moraport,Activo,3517
3518,South Jennifer,Activo,3518
3519,Nelsonstad,Activo,3519
3520,South David,Activo,3520
3521,Lake Jennifer,Activo,3521
3522,Bryanburgh,Activo,3522
3523,Fisherville,Activo,3523
3524,Georgefort,Activo,3524
3525,Hunterville,Activo,3525
3526,West Gracemouth,Activo,3526
3527,Jenniferland,Activo,3527
3528,Mossbury,Activo,3528
3529,North Courtney,Activo,3529
3530,Lake Jasonbury,Activo,3530
3531,New Philip,Activo,3531
3532,East Brian,Activo,3532
3533,Brianbury,Activo,3533
3534,Taylorport,Activo,3534
3535,East Carlosville,Activo,3535
3536,West Paul,Activo,3536
3537,North Robert,Activo,3537
3538,Scotttown,Activo,3538
3539,New Karinamouth,Activo,3539
3540,West Sandraton,Activo,3540
3541,East Melissa,Activo,3541
3542,South Elizabethberg,Activo,3542
3543,Edwardsbury,Activo,3543
3544,Woodardborough,Activo,3544
3545,Lake Susanstad,Activo,3545
3546,New Grantberg,Activo,3546
3547,New Steven,Activo,3547
3548,South Robertstad,Activo,3548
3549,Mezaberg,Activo,3549
3550,New Melanie,Activo,3550
3551,Lake Hannah,Activo,3551
3552,New James,Activo,3552
3553,South James,Activo,3553
3554,Port Barbarastad,Activo,3554
3555,Lake Andrewburgh,Activo,3555
3556,Matthewport,Activo,3556
3557,West Jenniferport,Activo,3557
3558,Bryanburgh,Activo,3558
3559,Anthonytown,Inactivo,3559
3560,Victorview,Activo,3560
3561,Isaacstad,Activo,3561
3562,West Sandymouth,Activo,3562
3563,Scottfort,Activo,3563
3564,Lake Luis,Activo,3564
3565,West Albertmouth,Activo,3565
3566,Michellemouth,Activo,3566
3567,Jillborough,Activo,3567
3568,Port Katie,Activo,3568
3569,Lake Michele,Activo,3569
3570,Port Lorimouth,Activo,3570
3571,North Jacksonfurt,Inactivo,3571
3572,Kaitlinburgh,Inactivo,3572
3573,South Gracemouth,Activo,3573
3574,Wrightberg,Activo,3574
3575,Lake Oliviashire,Activo,3575
3576,Christopherchester,Inactivo,3576
3577,Barnettmouth,Activo,3577
3578,Mortonton,Activo,3578
3579,Nielsenbury,Activo,3579
3580,Elizabethborough,Activo,3580
3581,Hannahtown,Activo,3581
3582,Ashleyton,Activo,3582
3583,West Sherryborough,Activo,3583
3584,Brockchester,Activo,3584
3585,Jenniferton,Activo,3585
3586,Brettburgh,Activo,3586
3587,Debraburgh,Activo,3587
3588,West Erin,Activo,3588
3589,East Allisonland,Activo,3589
3590,Hallburgh,Activo,3590
3591,Morganhaven,Activo,3591
3592,Bankstown,Activo,3592
3593,South Richardfurt,Activo,3593
3594,Port Sethside,Activo,3594
3595,Port Samanthastad,Activo,3595
3596,Lake Laurenhaven,Activo,3596
3597,South Michaela,Activo,3597
3598,Port Christopherton,Activo,3598
3599,Richardland,Activo,3599
3600,New Taraport,Activo,3600
3601,New William,Activo,3601
3602,Melissaside,Activo,3602
3603,Juliaside,Activo,3603
3604,Lauramouth,Inactivo,3604
3605,West Heidi,Activo,3605
3606,North Shawn,Activo,3606
3607,West Donald,Activo,3607
3608,Paulhaven,Activo,3608
3609,Michaelmouth,Activo,3609
3610,South Deniseside,Activo,3610
3611,Kevinview,Activo,3611
3612,North Alexandermouth,Activo,3612
3613,Jerryborough,Activo,3613
3614,Andrewbury,Activo,3614
3615,Lake Tina,Activo,3615
3616,Fernandoborough,Activo,3616
3617,South Melaniehaven,Activo,3617
3618,South Carmenville,Activo,3618
3619,West Jeffrey,Activo,3619
3620,South Sara,Activo,3620
3621,Lake Darlene,Activo,3621
3622,New Ian,Activo,3622
3623,Josephville,Activo,3623
3624,South David,Activo,3624
3625,South Walterbury,Activo,3625
3626,Jasonburgh,Activo,3626
3627,Maciasport,Activo,3627
3628,Blackbury,Activo,3628
3629,East Danielside,Inactivo,3629
3630,North Anthony,Activo,3630
3631,Wanghaven,Activo,3631
3632,Robertfurt,Activo,3632
3633,South Alan,Activo,3633
3634,Jessicaland,Activo,3634
3635,Hursttown,Activo,3635
3636,Loweryfurt,Activo,3636
3637,Kelseyside,Activo,3637
3638,Henryview,Activo,3638
3639,Hunterberg,Activo,3639
3640,North Samuel,Activo,3640
3641,Barnesshire,Activo,3641
3642,Ronaldside,Activo,3642
3643,North Kathrynmouth,Activo,3643
3644,Stewartstad,Activo,3644
3645,Guerrafurt,Activo,3645
3646,Trujilloview,Activo,3646
3647,Jamesport,Activo,3647
3648,Port Stephaniestad,Activo,3648
3649,Timothymouth,Activo,3649
3650,New Robin,Activo,3650
3651,North Austinhaven,Activo,3651
3652,North Ryanberg,Activo,3652
3653,Keithside,Activo,3653
3654,Port Michael,Activo,3654
3655,Cummingsberg,Activo,3655
3656,Lorifort,Activo,3656
3657,Kristachester,Activo,3657
3658,Port Williamfort,Activo,3658
3659,Lisatown,Activo,3659
3660,East Allisonborough,Activo,3660
3661,Heatherview,Activo,3661
3662,New Vincentburgh,Activo,3662
3663,North Julie,Activo,3663
3664,Chaneyhaven,Activo,3664
3665,North Patriciaport,Activo,3665
3666,Alexafurt,Activo,3666
3667,Briannaburgh,Activo,3667
3668,Andrewland,Activo,3668
3669,West Joshuatown,Activo,3669
3670,North Davidberg,Activo,3670
3671,East Brandon,Activo,3671
3672,North Jason,Activo,3672
3673,Matthewstad,Activo,3673
3674,South Katherine,Activo,3674
3675,West Austin,Activo,3675
3676,Port Cynthiashire,Activo,3676
3677,Villarrealburgh,Activo,3677
3678,Erikland,Activo,3678
3679,Jacksonmouth,Activo,3679
3680,East Kelly,Activo,3680
3681,Tonyafurt,Activo,3681
3682,New Christinahaven,Activo,3682
3683,Lake Robert,Activo,3683
3684,Port Lisaburgh,Activo,3684
3685,North Holly,Activo,3685
3686,Jamieview,Activo,3686
3687,Brooksberg,Activo,3687
3688,Alvarezfort,Activo,3688
3689,South Kelly,Activo,3689
3690,Lake Robertport,Activo,3690
3691,West Tamara,Activo,3691
3692,Lake Nancychester,Activo,3692
3693,Duffybury,Activo,3693
3694,Simschester,Activo,3694
3695,Port Deborah,Activo,3695
3696,Port Tracy,Activo,3696
3697,Pageland,Inactivo,3697
3698,East Andrew,Activo,3698
3699,North Brian,Activo,3699
3700,Nolanmouth,Activo,3700
3701,South Kristyside,Activo,3701
3702,Williamsside,Activo,3702
3703,Port Brandonchester,Activo,3703
3704,West Ruben,Activo,3704
3705,Jamiechester,Activo,3705
3706,Lake Chadfurt,Activo,3706
3707,Lake Garrett,Activo,3707
3708,Lake Curtis,Activo,3708
3709,Dennisport,Activo,3709
3710,North Christina,Activo,3710
3711,Alicehaven,Activo,3711
3712,Romeroland,Inactivo,3712
3713,Port Matthewville,Activo,3713
3714,East Tina,Activo,3714
3715,West Carlos,Activo,3715
3716,Lucasfurt,Activo,3716
3717,East Kathrynview,Activo,3717
3718,North Shaun,Activo,3718
3719,Amyview,Activo,3719
3720,Debramouth,Activo,3720
3721,Jennifermouth,Activo,3721
3722,East Benjaminville,Activo,3722
3723,Scottchester,Activo,3723
3724,Tuckerfort,Activo,3724
3725,North Jared,Activo,3725
3726,Elizabethbury,Activo,3726
3727,Lake John,Activo,3727
3728,Nicholsonfurt,Activo,3728
3729,West Patriciaberg,Inactivo,3729
3730,Robertshire,Activo,3730
3731,Mooreville,Activo,3731
3732,East Natalie,Activo,3732
3733,Vasquezchester,Activo,3733
3734,Caldwellberg,Activo,3734
3735,Michaelstad,Activo,3735
3736,Lake Theodore,Activo,3736
3737,Bryanbury,Activo,3737
3738,Port Josephchester,Activo,3738
3739,New Kennethmouth,Inactivo,3739
3740,Whitehaven,Activo,3740
3741,South Williambury,Activo,3741
3742,New Sharimouth,Activo,3742
3743,North Tiffanychester,Activo,3743
3744,North Ashleyton,Activo,3744
3745,North Ellenport,Activo,3745
3746,New Penny,Activo,3746
3747,West Lisashire,Activo,3747
3748,East Brandyberg,Activo,3748
3749,Garciabury,Activo,3749
3750,New Jennifer,Activo,3750
3751,Hamiltonmouth,Activo,3751
3752,Lawrenceland,Activo,3752
3753,Lake Joseph,Activo,3753
3754,East Daniel,Activo,3754
3755,Perezland,Activo,3755
3756,Rachelburgh,Activo,3756
3757,Zacharyborough,Activo,3757
3758,Cookborough,Activo,3758
3759,Normanview,Activo,3759
3760,Port Leslieview,Activo,3760
3761,North Jason,Activo,3761
3762,Lukebury,Activo,3762
3763,Lake Melissa,Activo,3763
3764,Hensonside,Activo,3764
3765,West Mariaberg,Activo,3765
3766,East Jeromeview,Activo,3766
3767,Port Michaelfurt,Activo,3767
3768,South Alisonville,Activo,3768
3769,Maxwellview,Activo,3769
3770,Gomezshire,Activo,3770
3771,Sosafurt,Activo,3771
3772,East Johnny,Activo,3772
3773,Gardnerland,Activo,3773
3774,Perezborough,Activo,3774
3775,New Aaronberg,Activo,3775
3776,Jenniferhaven,Activo,3776
3777,Paulabury,Activo,3777
3778,Mindyfurt,Activo,3778
3779,Port Cheryl,Activo,3779
3780,New Benjaminmouth,Activo,3780
3781,Port Eric,Activo,3781
3782,Nathanielbury,Activo,3782
3783,Lauraside,Activo,3783
3784,West Shannon,Activo,3784
3785,Millerland,Activo,3785
3786,Lake Steventon,Activo,3786
3787,New Michael,Activo,3787
3788,Lake Amy,Activo,3788
3789,New Bobby,Activo,3789
3790,Pattersonland,Activo,3790
3791,Lake Tammy,Activo,3791
3792,Lake Kenneth,Activo,3792
3793,South Jamesshire,Activo,3793
3794,Kiarahaven,Activo,3794
3795,Harrisonberg,Activo,3795
3796,New Henryland,Activo,3796
3797,East Mariatown,Activo,3797
3798,Jacobberg,Activo,3798
3799,Collinsmouth,Activo,3799
3800,Wigginschester,Activo,3800
3801,Moyerfort,Activo,3801
3802,Justinfort,Activo,3802
3803,Glennfort,Activo,3803
3804,Tatemouth,Activo,3804
3805,Megantown,Activo,3805
3806,East Erikachester,Activo,3806
3807,West Saramouth,Activo,3807
3808,Caitlinland,Activo,3808
3809,New Emily,Activo,3809
3810,Charlesburgh,Activo,3810
3811,Mcintyreside,Activo,3811
3812,South Nathaniel,Activo,3812
3813,Scottburgh,Inactivo,3813
3814,North Terryport,Activo,3814
3815,North Nicholasmouth,Activo,3815
3816,Davidfort,Activo,3816
3817,New Dawnview,Activo,3817
3818,East Wyattview,Activo,3818
3819,Markfurt,Activo,3819
3820,Stevenshaven,Activo,3820
3821,Kirkburgh,Activo,3821
3822,East Brandiburgh,Activo,3822
3823,West Lisaside,Activo,3823
3824,Bartlettland,Activo,3824
3825,Christopherberg,Activo,3825
3826,Alexborough,Activo,3826
3827,Reginaldville,Activo,3827
3828,East Melindaborough,Activo,3828
3829,Port John,Activo,3829
3830,North Jeremyland,Activo,3830
3831,Contrerasberg,Activo,3831
3832,Josephview,Activo,3832
3833,South Thomas,Activo,3833
3834,Robertfort,Inactivo,3834
3835,Port Brookeland,Activo,3835
3836,Port James,Activo,3836
3837,Phillipview,Activo,3837
3838,Mayochester,Activo,3838
3839,South Thomasburgh,Activo,3839
3840,Matthewchester,Activo,3840
3841,Jacquelinechester,Activo,3841
3842,Cisneroston,Activo,3842
3843,East Dennisport,Activo,3843
3844,New James,Activo,3844
3845,Port Tammyfurt,Activo,3845
3846,North Francisco,Activo,3846
3847,North Kenneth,Activo,3847
3848,Jessicastad,Activo,3848
3849,West Jeff,Activo,3849
3850,Kinghaven,Activo,3850
3851,Andrewbury,Activo,3851
3852,Shelbyborough,Activo,3852
3853,Samuelstad,Activo,3853
3854,Ashleytown,Activo,3854
3855,West Dale,Activo,3855
3856,New James,Activo,3856
3857,Jonesfort,Activo,3857
3858,Princeland,Activo,3858
3859,Clarktown,Activo,3859
3860,Donnafurt,Activo,3860
3861,Jenkinsburgh,Activo,3861
3862,Port Brendastad,Activo,3862
3863,Austinstad,Activo,3863
3864,Port William,Activo,3864
3865,Marychester,Activo,3865
3866,Steinburgh,Activo,3866
3867,New Jessicaton,Activo,3867
3868,South Jason,Activo,3868
3869,Burnsborough,Activo,3869
3870,Wellsfort,Activo,3870
3871,West Brittneyview,Activo,3871
3872,North Michael,Activo,3872
3873,South Jenny,Activo,3873
3874,Houstonport,Activo,3874
3875,Katherineton,Inactivo,3875
3876,Lake Robert,Activo,3876
3877,Michaelview,Activo,3877
3878,South Ronald,Activo,3878
3879,West Robertport,Activo,3879
3880,Barbaramouth,Activo,3880
3881,Dennischester,Activo,3881
3882,Lowerymouth,Activo,3882
3883,Wadechester,Activo,3883
3884,Port Lisashire,Activo,3884
3885,Danielchester,Activo,3885
3886,North Catherine,Activo,3886
3887,North Stephenmouth,Activo,3887
3888,North Fred,Activo,3888
3889,New Kristin,Activo,3889
3890,South Gerald,Activo,3890
3891,East Davidview,Activo,3891
3892,West Evan,Activo,3892
3893,Lake Lisaton,Activo,3893
3894,North Jill,Activo,3894
3895,Port Christopher,Activo,3895
3896,New Grace,Activo,3896
3897,Leehaven,Activo,3897
3898,Stevenside,Activo,3898
3899,Johnmouth,Activo,3899
3900,Weaverstad,Activo,3900
3901,North Nicole,Activo,3901
3902,South Shannonstad,Activo,3902
3903,Port Sethville,Activo,3903
3904,New Ryan,Activo,3904
3905,New Tonyaview,Activo,3905
3906,North Kayla,Activo,3906
3907,Hillhaven,Activo,3907
3908,Hernandezhaven,Activo,3908
3909,Hortonfurt,Activo,3909
3910,Dixonview,Activo,3910
3911,North Tonya,Activo,3911
3912,Oliverstad,Activo,3912
3913,New Amy,Activo,3913
3914,Phillipside,Activo,3914
3915,South Josephport,Activo,3915
3916,East Bradley,Activo,3916
3917,North Noahburgh,Activo,3917
3918,Jonesfurt,Activo,3918
3919,Meganstad,Activo,3919
3920,Jackiefurt,Activo,3920
3921,Lake Michaelport,Activo,3921
3922,Michaelberg,Activo,3922
3923,Amandahaven,Activo,3923
3924,North Eric,Activo,3924
3925,Melaniemouth,Activo,3925
3926,East Charlesstad,Activo,3926
3927,Davisberg,Activo,3927
3928,Shermanmouth,Activo,3928
3929,Lake Stephen,Activo,3929
3930,West Victoria,Activo,3930
3931,Patrickmouth,Activo,3931
3932,Armstrongton,Activo,3932
3933,South Jamesburgh,Activo,3933
3934,New Kennethchester,Activo,3934
3935,Christopherfort,Activo,3935
3936,Jonesville,Activo,3936
3937,Floreston,Activo,3937
3938,Lake Christopher,Activo,3938
3939,North Aaron,Activo,3939
3940,Marilynbury,Activo,3940
3941,Lake Josephtown,Activo,3941
3942,Lake Michaelside,Activo,3942
3943,New Williamton,Inactivo,3943
3944,Robertport,Activo,3944
3945,Jensenbury,Activo,3945
3946,Robertbury,Activo,3946
3947,Lake Richardfort,Activo,3947
3948,North Timothy,Activo,3948
3949,South Cheryl,Activo,3949
3950,Tannerfurt,Activo,3950
3951,Craigburgh,Activo,3951
3952,Cherylburgh,Activo,3952
3953,Snyderberg,Activo,3953
3954,Kevinberg,Activo,3954
3955,Port Darleneport,Activo,3955
3956,East Joseph,Activo,3956
3957,Jenniferhaven,Activo,3957
3958,New Patrick,Activo,3958
3959,South Mariaborough,Activo,3959
3960,Lukeborough,Activo,3960
3961,Hernandezshire,Activo,3961
3962,West John,Activo,3962
3963,Port Alice,Activo,3963
3964,Caseton,Activo,3964
3965,East Danielle,Activo,3965
3966,West Janiceview,Activo,3966
3967,Joannahaven,Activo,3967
3968,North Richardstad,Activo,3968
3969,Morrisport,Activo,3969
3970,Lake Robertburgh,Activo,3970
3971,Scottfurt,Activo,3971
3972,East Danielleton,Activo,3972
3973,Davisborough,Activo,3973
3974,Walkerville,Activo,3974
3975,West Karenborough,Activo,3975
3976,Coxton,Activo,3976
3977,North Laura,Activo,3977
3978,West John,Activo,3978
3979,Frankmouth,Activo,3979
3980,West Maurice,Activo,3980
3981,Russellfort,Activo,3981
3982,Robertbury,Activo,3982
3983,Greenshire,Activo,3983
3984,Lake Mark,Activo,3984
3985,North Allen,Activo,3985
3986,Sawyerville,Activo,3986
3987,New Douglas,Activo,3987
3988,Richardsonshire,Activo,3988
3989,Lake Michael,Activo,3989
3990,West Joshua,Activo,3990
3991,Holmesburgh,Activo,3991
3992,Johnside,Activo,3992
3993,South Peterburgh,Activo,3993
3994,Davismouth,Activo,3994
3995,Allisonmouth,Activo,3995
3996,Paulmouth,Activo,3996
3997,East Jonathanberg,Activo,3997
3998,Stephenmouth,Activo,3998
3999,Christineland,Activo,3999
4000,Randolphtown,Activo,4000
4001,Peggyview,Activo,4001
4002,Moonburgh,Activo,4002
4003,Katherineside,Activo,4003
4004,Millerville,Activo,4004
4005,East Melissaton,Activo,4005
4006,West Amandatown,Activo,4006
4007,East Roberttown,Activo,4007
4008,New Laurabury,Activo,4008
4009,Wolfechester,Activo,4009
4010,North Sarahmouth,Activo,4010
4011,New Lisa,Activo,4011
4012,Diazhaven,Activo,4012
4013,West Davidstad,Activo,4013
4014,Avilaville,Activo,4014
4015,North Felicia,Activo,4015
4016,New Sandra,Activo,4016
4017,Moniqueland,Activo,4017
4018,Lake Thomas,Activo,4018
4019,Annettechester,Activo,4019
4020,Jamestown,Activo,4020
4021,New Ronald,Activo,4021
4022,Josephmouth,Activo,4022
4023,Juarezton,Activo,4023
4024,West Tamara,Activo,4024
4025,Arthurmouth,Activo,4025
4026,Lake Kevin,Activo,4026
4027,Stephentown,Activo,4027
4028,Reillyberg,Activo,4028
4029,Watkinschester,Activo,4029
4030,West Andrewside,Activo,4030
4031,Millerfort,Activo,4031
4032,East Russelltown,Activo,4032
4033,North Regina,Activo,4033
4034,Youngfurt,Activo,4034
4035,Piercetown,Activo,4035
4036,Collinsville,Activo,4036
4037,Port Kimberly,Activo,4037
4038,South Allisontown,Activo,4038
4039,East Thomasmouth,Activo,4039
4040,Janetport,Activo,4040
4041,Ryanbury,Activo,4041
4042,New Douglasmouth,Activo,4042
4043,North Sierra,Activo,4043
4044,East Vincent,Activo,4044
4045,Cainville,Activo,4045
4046,Kellybury,Activo,4046
4047,Quinnmouth,Activo,4047
4048,Larsenland,Activo,4048
4049,West Kevinville,Activo,4049
4050,Bellmouth,Activo,4050
4051,South Davidside,Activo,4051
4052,Lake Johnburgh,Activo,4052
4053,Kennethmouth,Activo,4053
4054,North Travismouth,Activo,4054
4055,Maldonadotown,Activo,4055
4056,Lake Linda,Activo,4056
4057,Jonside,Activo,4057
4058,Mariotown,Activo,4058
4059,East Michael,Activo,4059
4060,Port Rachelbury,Activo,4060
4061,Stuartshire,Activo,4061
4062,Copelandmouth,Activo,4062
4063,East Albertmouth,Activo,4063
4064,Fritzbury,Activo,4064
4065,Jessicaton,Activo,4065
4066,Rebeccaside,Activo,4066
4067,Phyllisport,Activo,4067
4068,Port Stephanie,Activo,4068
4069,New Adrianside,Activo,4069
4070,Haneyville,Activo,4070
4071,Palmermouth,Activo,4071
4072,Nicolebury,Activo,4072
4073,East Michael,Activo,4073
4074,Heatherfurt,Activo,4074
4075,Brandiport,Activo,4075
4076,Maryhaven,Activo,4076
4077,Port Michaelborough,Activo,4077
4078,Loriborough,Activo,4078
4079,South Tanyafurt,Activo,4079
4080,North Adamhaven,Activo,4080
4081,Garciafort,Activo,4081
4082,Lake Brian,Activo,4082
4083,North Veronica,Activo,4083
4084,Debrahaven,Activo,4084
4085,Coreyberg,Activo,4085
4086,Hollowayland,Activo,4086
4087,Keithstad,Inactivo,4087
4088,Michaeltown,Activo,4088
4089,Codychester,Activo,4089
4090,East Ericfurt,Activo,4090
4091,Lake Danielle,Activo,4091
4092,Lake Michael,Activo,4092
4093,Fieldshaven,Activo,4093
4094,Port Kristine,Activo,4094
4095,Markville,Activo,4095
4096,Meganmouth,Activo,4096
4097,Sheltonfort,Activo,4097
4098,West Ashleyville,Activo,4098
4099,Villarrealmouth,Activo,4099
4100,East Aaron,Activo,4100
4101,Lake Debraview,Activo,4101
4102,East Tabithafurt,Activo,4102
4103,Nicoleside,Activo,4103
4104,Kelseystad,Activo,4104
4105,North Cherylville,Activo,4105
4106,West Stevenburgh,Activo,4106
4107,Juarezside,Activo,4107
4108,North Edward,Activo,4108
4109,Mirandaborough,Activo,4109
4110,Mitchellberg,Activo,4110
4111,Hamiltonbury,Activo,4111
4112,Millsborough,Activo,4112
4113,Arnoldville,Inactivo,4113
4114,Hicksberg,Activo,4114
4115,Benitezmouth,Activo,4115
4116,Taylorstad,Activo,4116
4117,South Katrinabury,Activo,4117
4118,South Normanchester,Activo,4118
4119,North Stanleyburgh,Activo,4119
4120,Lukeville,Activo,4120
4121,West David,Activo,4121
4122,Lake Jennifertown,Activo,4122
4123,East Faithhaven,Activo,4123
4124,West Nathanmouth,Activo,4124
4125,Kimberlyport,Activo,4125
4126,Mcleanmouth,Activo,4126
4127,Port Rachel,Activo,4127
4128,Trevorchester,Activo,4128
4129,Edwardhaven,Activo,4129
4130,Lake Timothy,Activo,4130
4131,North Jason,Activo,4131
4132,Christopherfort,Activo,4132
4133,Danieltown,Activo,4133
4134,Karlmouth,Activo,4134
4135,Mayhaven,Activo,4135
4136,Donovanland,Activo,4136
4137,Jacksonmouth,Activo,4137
4138,Georgetown,Activo,4138
4139,Port Robert,Activo,4139
4140,Lake Aaronview,Activo,4140
4141,Port Brandonland,Activo,4141
4142,Lake Charlesmouth,Activo,4142
4143,Jenniferborough,Activo,4143
4144,Savannahport,Activo,4144
4145,South Robert,Activo,4145
4146,Joyceland,Activo,4146
4147,Chelseachester,Activo,4147
4148,Staceychester,Activo,4148
4149,West Gabrielafurt,Activo,4149
4150,Lake Ashleytown,Activo,4150
4151,Reneeburgh,Activo,4151
4152,New Johnhaven,Activo,4152
4153,Lake Jasmineshire,Activo,4153
4154,Lake Brittneybury,Activo,4154
4155,Amyton,Activo,4155
4156,Torresmouth,Activo,4156
4157,Port Laura,Activo,4157
4158,New Michaelland,Activo,4158
4159,Guzmanburgh,Activo,4159
4160,Langbury,Activo,4160
4161,New Christinetown,Activo,4161
4162,New Ronaldmouth,Activo,4162
4163,Mcguireside,Activo,4163
4164,Keyview,Activo,4164
4165,South Brettville,Activo,4165
4166,Jeffreyborough,Activo,4166
4167,New Jessica,Activo,4167
4168,East Ashley,Activo,4168
4169,Lake Bruceland,Activo,4169
4170,Ashleyshire,Activo,4170
4171,Lake Thomas,Activo,4171
4172,West Abigailton,Activo,4172
4173,East Christian,Activo,4173
4174,Shawnafort,Activo,4174
4175,West William,Activo,4175
4176,Chambersbury,Activo,4176
4177,Benderland,Activo,4177
4178,North Victoriamouth,Activo,4178
4179,Meganland,Activo,4179
4180,North Jonathan,Activo,4180
4181,Diazview,Activo,4181
4182,South Debra,Activo,4182
4183,Port Faith,Activo,4183
4184,Davidport,Activo,4184
4185,Angelafurt,Activo,4185
4186,West Stephanie,Activo,4186
4187,East Melissa,Activo,4187
4188,Watsonmouth,Activo,4188
4189,South Michelleborough,Activo,4189
4190,Ramosville,Inactivo,4190
4191,Port Carol,Activo,4191
4192,Lake Royport,Activo,4192
4193,Daniellestad,Activo,4193
4194,Dianafort,Activo,4194
4195,New Amandastad,Activo,4195
4196,Jacksonport,Activo,4196
4197,Brettfort,Activo,4197
4198,Lake Bradley,Activo,4198
4199,Toddchester,Activo,4199
4200,Angelaport,Activo,4200
4201,Calebland,Activo,4201
4202,Justinmouth,Activo,4202
4203,Smithfurt,Activo,4203
4204,North Devinmouth,Activo,4204
4205,Garzatown,Activo,4205
4206,Catherinechester,Activo,4206
4207,Port Robert,Activo,4207
4208,Port Thomasbury,Activo,4208
4209,East Kristenside,Activo,4209
4210,South Keith,Activo,4210
4211,Jacobtown,Activo,4211
4212,Nelsonfurt,Activo,4212
4213,Veronicaburgh,Activo,4213
4214,East Frank,Activo,4214
4215,Rochatown,Activo,4215
4216,Mirandafurt,Activo,4216
4217,Simmonsmouth,Activo,4217
4218,Nguyenborough,Activo,4218
4219,Jonestown,Activo,4219
4220,Josephburgh,Activo,4220
4221,Tamaraborough,Activo,4221
4222,Rebeccaport,Activo,4222
4223,Meganburgh,Activo,4223
4224,Maryview,Activo,4224
4225,Lindaberg,Activo,4225
