nbr_parro_id,var_parro_nombre,var_parro_status,nbr_can_id
822,Centro Histórico,En vigencia,822
823,La Libertad,En vigencia,823
824,Centro Histórico,En vigencia,824
825,Centro Histórico,En vigencia,825
826,La Libertad,En vigencia,826
827,Cochapamba,En vigencia,827
828,Centro Histórico,En vigencia,828
829,El Condado,En vigencia,829
830,Centro Histórico,En vigencia,830
831,Iñaquito,En vigencia,831
832,Centro Histórico,En vigencia,832
833,La Libertad,En vigencia,833
834,Centro Histórico,En vigencia,834
835,Carcelén,En vigencia,835
836,Cotocollao,En vigencia,836
837,Guamaní,En vigencia,837
838,Centro Histórico,En vigencia,838
839,Quitumbe,En vigencia,839
840,La Libertad,En vigencia,840
841,Centro Histórico,En vigencia,841
842,La Libertad,En vigencia,842
843,Centro Histórico,En vigencia,843
844,Mariscal Sucre,En vigencia,844
845,Centro Histórico,En vigencia,845
846,Centro Histórico,En vigencia,846
847,La Mena,En vigencia,847
848,La Libertad,En vigencia,848
849,Centro Histórico,En vigencia,849
850,La Libertad,En vigencia,850
851,Cotocollao,En vigencia,851
852,Chimbacalle,En vigencia,852
853,Centro Histórico,En vigencia,853
854,Centro Histórico,No existe,854
855,La Argelia,En vigencia,855
856,Centro Histórico,En vigencia,856
857,La Libertad,En vigencia,857
858,La Libertad,En vigencia,858
859,La Libertad,En vigencia,859
860,Centro Histórico,En vigencia,860
861,La Argelia,En vigencia,861
862,Cochapamba,En vigencia,862
863,Kennedy,En vigencia,863
864,El Inca,En vigencia,864
865,Concepción,En vigencia,865
866,Centro Histórico,En vigencia,866
867,Centro Histórico,En vigencia,867
868,El Inca,En vigencia,868
869,La Libertad,En vigencia,869
870,La Libertad,En vigencia,870
871,La Libertad,En vigencia,871
872,La Libertad,En vigencia,872
873,Guamaní,En vigencia,873
874,La Libertad,No existe,874
875,San Bartolo,En vigencia,875
876,Carcelén,En vigencia,876
877,Centro Histórico,En vigencia,877
878,Centro Histórico,En vigencia,878
879,Centro Histórico,En vigencia,879
880,Centro Histórico,En vigencia,880
881,Centro Histórico,No existe,881
882,San Juan,En vigencia,882
883,La Libertad,En vigencia,883
884,La Libertad,En vigencia,884
885,Chimbacalle,En vigencia,885
886,Concepción,En vigencia,886
887,La Libertad,En vigencia,887
888,Centro Histórico,En vigencia,888
889,Centro Histórico,En vigencia,889
890,San Bartolo,En vigencia,890
891,La Libertad,En vigencia,891
892,Centro Histórico,En vigencia,892
893,Centro Histórico,En vigencia,893
894,La Libertad,En vigencia,894
895,Centro Histórico,En vigencia,895
896,La Libertad,En vigencia,896
897,Ponceano,En vigencia,897
898,Centro Histórico,En vigencia,898
899,Centro Histórico,En vigencia,899
900,El Inca,En vigencia,900
901,Centro Histórico,En vigencia,901
902,Centro Histórico,En vigencia,902
903,La Ecuatoriana,En vigencia,903
904,La Libertad,En vigencia,904
905,La Libertad,En vigencia,905
906,Centro Histórico,En vigencia,906
907,Centro Histórico,En vigencia,907
908,Centro Histórico,En vigencia,908
909,Centro Histórico,En vigencia,909
910,Centro Histórico,En vigencia,910
911,Centro Histórico,En vigencia,911
912,La Libertad,En vigencia,912
913,La Libertad,En vigencia,913
914,Chillogallo,En vigencia,914
915,Chimbacalle,En vigencia,915
916,Centro Histórico,En vigencia,916
917,La Libertad,En vigencia,917
918,Centro Histórico,En vigencia,918
919,Centro Histórico,En vigencia,919
920,San Bartolo,En vigencia,920
921,Centro Histórico,En vigencia,921
922,La Libertad,En vigencia,922
923,Carcelén,En vigencia,923
924,Centro Histórico,En vigencia,924
925,La Libertad,En vigencia,925
926,Mariscal Sucre,En vigencia,926
927,Centro Histórico,En vigencia,927
928,Chimbacalle,En vigencia,928
929,Centro Histórico,En vigencia,929
930,Centro Histórico,En vigencia,930
931,La Libertad,En vigencia,931
932,Puengasí,En vigencia,932
933,Chillogallo,En vigencia,933
934,El Condado,En vigencia,934
935,La Libertad,En vigencia,935
936,Centro Histórico,En vigencia,936
937,La Libertad,En vigencia,937
938,Centro Histórico,En vigencia,938
939,Cotocollao,En vigencia,939
940,Centro Histórico,En vigencia,940
941,Ponceano,En vigencia,941
942,Centro Histórico,En vigencia,942
943,Centro Histórico,En vigencia,943
944,Centro Histórico,En vigencia,944
945,Kennedy,En vigencia,945
946,La Libertad,En vigencia,946
947,Centro Histórico,En vigencia,947
948,La Libertad,En vigencia,948
949,La Libertad,En vigencia,949
950,Jipijapa,En vigencia,950
951,La Libertad,En vigencia,951
952,Jipijapa,En vigencia,952
953,La Libertad,En vigencia,953
954,Belisario Quevedo,En vigencia,954
955,La Libertad,En vigencia,955
956,El Condado,En vigencia,956
957,Centro Histórico,En vigencia,957
958,Centro Histórico,En vigencia,958
959,Centro Histórico,En vigencia,959
960,San Bartolo,En vigencia,960
961,Centro Histórico,En vigencia,961
962,Centro Histórico,En vigencia,962
963,Comité Pueblo,En vigencia,963
964,Rumipamba,En vigencia,964
965,La Libertad,En vigencia,965
966,Jipijapa,En vigencia,966
967,El Condado,En vigencia,967
968,Cotocollao,En vigencia,968
969,Centro Histórico,En vigencia,969
970,San Bartolo,En vigencia,970
971,Rumipamba,En vigencia,971
972,San Bartolo,En vigencia,972
973,Ponceano,En vigencia,973
974,La Libertad,En vigencia,974
975,Chimbacalle,En vigencia,975
976,Guamaní,En vigencia,976
977,La Libertad,En vigencia,977
978,Centro Histórico,En vigencia,978
979,La Libertad,En vigencia,979
980,Centro Histórico,En vigencia,980
981,Centro Histórico,En vigencia,981
982,Solanda,En vigencia,982
983,La Libertad,En vigencia,983
984,Chillogallo,En vigencia,984
985,Centro Histórico,En vigencia,985
986,Centro Histórico,En vigencia,986
987,Centro Histórico,En vigencia,987
988,Centro Histórico,En vigencia,988
989,Centro Histórico,En vigencia,989
990,Carcelén,En vigencia,990
991,Centro Histórico,En vigencia,991
992,Concepción,En vigencia,992
993,Centro Histórico,En vigencia,993
994,La Libertad,En vigencia,994
995,San Bartolo,En vigencia,995
996,Belisario Quevedo,En vigencia,996
997,Turubamba,No existe,997
998,Jipijapa,En vigencia,998
999,Centro Histórico,En vigencia,999
1000,Centro Histórico,En vigencia,1000
1001,El Condado,En vigencia,1001
1002,La Libertad,En vigencia,1002
1003,San Juan,En vigencia,1003
1004,San Juan,En vigencia,1004
1005,Centro Histórico,En vigencia,1005
1006,La Libertad,En vigencia,1006
1007,San Juan,En vigencia,1007
1008,Centro Histórico,En vigencia,1008
1009,El Condado,En vigencia,1009
1010,Centro Histórico,En vigencia,1010
1011,Centro Histórico,En vigencia,1011
1012,La Libertad,En vigencia,1012
1013,La Libertad,En vigencia,1013
1014,La Libertad,En vigencia,1014
1015,La Libertad,En vigencia,1015
1016,Centro Histórico,En vigencia,1016
1017,El Inca,En vigencia,1017
1018,Centro Histórico,En vigencia,1018
1019,Centro Histórico,En vigencia,1019
1020,Centro Histórico,En vigencia,1020
1021,Centro Histórico,En vigencia,1021
1022,La Libertad,En vigencia,1022
1023,La Libertad,En vigencia,1023
1024,La Libertad,En vigencia,1024
1025,Guamaní,En vigencia,1025
1026,Centro Histórico,En vigencia,1026
1027,Centro Histórico,En vigencia,1027
1028,La Libertad,En vigencia,1028
1029,Chilibulo,En vigencia,1029
1030,Puengasí,En vigencia,1030
1031,La Libertad,En vigencia,1031
1032,El Inca,En vigencia,1032
1033,El Condado,En vigencia,1033
1034,Centro Histórico,En vigencia,1034
1035,El Inca,En vigencia,1035
1036,Solanda,En vigencia,1036
1037,Chimbacalle,En vigencia,1037
1038,La Argelia,En vigencia,1038
1039,La Ecuatoriana,En vigencia,1039
1040,La Libertad,En vigencia,1040
1041,Centro Histórico,En vigencia,1041
1042,La Libertad,En vigencia,1042
1043,Concepción,En vigencia,1043
1044,Centro Histórico,En vigencia,1044
1045,La Mena,En vigencia,1045
1046,Centro Histórico,En vigencia,1046
1047,Centro Histórico,En vigencia,1047
1048,La Libertad,En vigencia,1048
1049,Centro Histórico,En vigencia,1049
1050,Centro Histórico,En vigencia,1050
1051,La Libertad,En vigencia,1051
1052,Centro Histórico,En vigencia,1052
1053,La Libertad,En vigencia,1053
1054,La Libertad,En vigencia,1054
1055,Centro Histórico,En vigencia,1055
1056,La Libertad,En vigencia,1056
1057,La Libertad,En vigencia,1057
1058,Centro Histórico,En vigencia,1058
1059,Centro Histórico,En vigencia,1059
1060,Centro Histórico,En vigencia,1060
1061,Centro Histórico,En vigencia,1061
1062,Centro Histórico,En vigencia,1062
1063,La Libertad,En vigencia,1063
1064,La Libertad,En vigencia,1064
1065,La Libertad,En vigencia,1065
1066,La Libertad,En vigencia,1066
1067,La Libertad,En vigencia,1067
1068,La Libertad,En vigencia,1068
1069,Quitumbe,No existe,1069
1070,La Argelia,En vigencia,1070
1071,La Libertad,En vigencia,1071
1072,Kennedy,En vigencia,1072
1073,Centro Histórico,En vigencia,1073
1074,La Ferroviaria,En vigencia,1074
1075,Puengasí,En vigencia,1075
1076,Centro Histórico,En vigencia,1076
1077,San Bartolo,En vigencia,1077
1078,Magdalena,En vigencia,1078
1079,Centro Histórico,En vigencia,1079
1080,Centro Histórico,No existe,1080
1081,La Libertad,En vigencia,1081
1082,La Libertad,En vigencia,1082
1083,Iñaquito,En vigencia,1083
1084,Centro Histórico,En vigencia,1084
1085,Kennedy,En vigencia,1085
1086,La Libertad,En vigencia,1086
1087,La Libertad,En vigencia,1087
1088,Centro Histórico,En vigencia,1088
1089,La Ecuatoriana,En vigencia,1089
1090,Guamaní,En vigencia,1090
1091,Centro Histórico,En vigencia,1091
1092,Centro Histórico,En vigencia,1092
1093,El Condado,En vigencia,1093
1094,Centro Histórico,En vigencia,1094
1095,La Libertad,En vigencia,1095
1096,La Libertad,En vigencia,1096
1097,La Libertad,En vigencia,1097
1098,La Libertad,En vigencia,1098
1099,La Libertad,En vigencia,1099
1100,San Bartolo,En vigencia,1100
1101,La Libertad,En vigencia,1101
1102,Centro Histórico,En vigencia,1102
1103,Carcelén,En vigencia,1103
1104,Carcelén,En vigencia,1104
1105,Centro Histórico,En vigencia,1105
1106,La Libertad,En vigencia,1106
1107,Centro Histórico,En vigencia,1107
1108,Centro Histórico,En vigencia,1108
1109,Centro Histórico,En vigencia,1109
1110,Centro Histórico,En vigencia,1110
1111,La Libertad,En vigencia,1111
1112,Magdalena,No existe,1112
1113,Centro Histórico,En vigencia,1113
1114,Centro Histórico,En vigencia,1114
1115,Centro Histórico,En vigencia,1115
1116,Turubamba,En vigencia,1116
1117,Centro Histórico,En vigencia,1117
1118,Turubamba,En vigencia,1118
1119,La Libertad,En vigencia,1119
1120,La Libertad,En vigencia,1120
1121,La Libertad,En vigencia,1121
1122,Centro Histórico,En vigencia,1122
1123,Centro Histórico,En vigencia,1123
1124,Comité Pueblo,En vigencia,1124
1125,Iñaquito,En vigencia,1125
1126,Magdalena,En vigencia,1126
1127,Concepción,En vigencia,1127
1128,Belisario Quevedo,En vigencia,1128
1129,La Argelia,En vigencia,1129
1130,La Libertad,En vigencia,1130
1131,Centro Histórico,En vigencia,1131
1132,Centro Histórico,En vigencia,1132
1133,Centro Histórico,En vigencia,1133
1134,La Libertad,En vigencia,1134
1135,La Libertad,En vigencia,1135
1136,Magdalena,En vigencia,1136
1137,Centro Histórico,En vigencia,1137
1138,El Inca,En vigencia,1138
1139,Guamaní,En vigencia,1139
1140,Centro Histórico,En vigencia,1140
1141,Centro Histórico,En vigencia,1141
1142,Centro Histórico,En vigencia,1142
1143,Rumipamba,En vigencia,1143
1144,La Libertad,En vigencia,1144
1145,La Libertad,En vigencia,1145
1146,Centro Histórico,En vigencia,1146
1147,Centro Histórico,En vigencia,1147
1148,Centro Histórico,En vigencia,1148
1149,La Libertad,En vigencia,1149
1150,Chimbacalle,En vigencia,1150
1151,Guamaní,En vigencia,1151
1152,La Libertad,En vigencia,1152
1153,La Libertad,En vigencia,1153
1154,Chilibulo,En vigencia,1154
1155,Centro Histórico,En vigencia,1155
1156,Chimbacalle,En vigencia,1156
1157,La Ferroviaria,En vigencia,1157
1158,La Libertad,En vigencia,1158
1159,Solanda,En vigencia,1159
1160,Centro Histórico,En vigencia,1160
1161,Centro Histórico,En vigencia,1161
1162,El Condado,En vigencia,1162
1163,Centro Histórico,En vigencia,1163
1164,La Libertad,En vigencia,1164
1165,La Libertad,En vigencia,1165
1166,Centro Histórico,En vigencia,1166
1167,La Libertad,En vigencia,1167
1168,Turubamba,En vigencia,1168
1169,Centro Histórico,En vigencia,1169
1170,Cochapamba,En vigencia,1170
1171,Puengasí,En vigencia,1171
1172,La Libertad,En vigencia,1172
1173,La Libertad,En vigencia,1173
1174,Centro Histórico,En vigencia,1174
1175,Centro Histórico,En vigencia,1175
1176,La Libertad,En vigencia,1176
1177,Centro Histórico,En vigencia,1177
1178,La Libertad,En vigencia,1178
1179,La Libertad,En vigencia,1179
1180,La Libertad,En vigencia,1180
1181,Solanda,En vigencia,1181
1182,Centro Histórico,En vigencia,1182
1183,La Libertad,En vigencia,1183
1184,La Libertad,En vigencia,1184
1185,Centro Histórico,En vigencia,1185
1186,Cochapamba,En vigencia,1186
1187,Solanda,En vigencia,1187
1188,La Libertad,En vigencia,1188
1189,La Libertad,En vigencia,1189
1190,Centro Histórico,En vigencia,1190
1191,Guamaní,En vigencia,1191
1192,Mariscal Sucre,En vigencia,1192
1193,Centro Histórico,En vigencia,1193
1194,Rumipamba,En vigencia,1194
1195,San Juan,En vigencia,1195
1196,Cochapamba,En vigencia,1196
1197,Guamaní,En vigencia,1197
1198,Carcelén,En vigencia,1198
1199,Centro Histórico,En vigencia,1199
1200,La Libertad,En vigencia,1200
1201,La Libertad,En vigencia,1201
1202,La Libertad,En vigencia,1202
1203,La Ferroviaria,En vigencia,1203
1204,La Libertad,En vigencia,1204
1205,Centro Histórico,En vigencia,1205
1206,Rumipamba,En vigencia,1206
1207,Centro Histórico,En vigencia,1207
1208,Turubamba,En vigencia,1208
1209,Centro Histórico,En vigencia,1209
1210,El Condado,En vigencia,1210
1211,La Libertad,En vigencia,1211
1212,Solanda,En vigencia,1212
1213,El Inca,En vigencia,1213
1214,La Libertad,En vigencia,1214
1215,Centro Histórico,En vigencia,1215
1216,Centro Histórico,En vigencia,1216
1217,Centro Histórico,En vigencia,1217
1218,La Libertad,En vigencia,1218
1219,Magdalena,En vigencia,1219
1220,La Libertad,En vigencia,1220
1221,Jipijapa,En vigencia,1221
1222,Centro Histórico,En vigencia,1222
1223,Centro Histórico,En vigencia,1223
1224,Belisario Quevedo,En vigencia,1224
1225,Centro Histórico,En vigencia,1225
1226,Puengasí,En vigencia,1226
1227,La Libertad,En vigencia,1227
1228,Magdalena,En vigencia,1228
1229,El Inca,En vigencia,1229
1230,Centro Histórico,En vigencia,1230
1231,La Ecuatoriana,En vigencia,1231
1232,Centro Histórico,En vigencia,1232
1233,Concepción,En vigencia,1233
1234,La Libertad,En vigencia,1234
1235,Centro Histórico,En vigencia,1235
1236,La Libertad,En vigencia,1236
1237,Centro Histórico,En vigencia,1237
1238,La Libertad,En vigencia,1238
1239,La Libertad,En vigencia,1239
1240,La Mena,En vigencia,1240
1241,Centro Histórico,En vigencia,1241
1242,La Libertad,En vigencia,1242
1243,Cochapamba,En vigencia,1243
1244,La Libertad,En vigencia,1244
1245,Centro Histórico,En vigencia,1245
1246,La Libertad,En vigencia,1246
1247,Centro Histórico,En vigencia,1247
1248,La Libertad,En vigencia,1248
1249,La Libertad,En vigencia,1249
1250,Centro Histórico,En vigencia,1250
1251,Iñaquito,En vigencia,1251
1252,La Libertad,En vigencia,1252
1253,La Libertad,En vigencia,1253
1254,La Libertad,En vigencia,1254
1255,Centro Histórico,En vigencia,1255
1256,Centro Histórico,En vigencia,1256
1257,Centro Histórico,En vigencia,1257
1258,San Juan,En vigencia,1258
1259,La Libertad,En vigencia,1259
1260,Centro Histórico,En vigencia,1260
1261,Centro Histórico,En vigencia,1261
1262,La Ecuatoriana,En vigencia,1262
1263,Centro Histórico,En vigencia,1263
1264,La Libertad,En vigencia,1264
1265,Centro Histórico,En vigencia,1265
1266,San Bartolo,En vigencia,1266
1267,Centro Histórico,En vigencia,1267
1268,La Libertad,En vigencia,1268
1269,Centro Histórico,No existe,1269
1270,Centro Histórico,En vigencia,1270
1271,Centro Histórico,En vigencia,1271
1272,Carcelén,En vigencia,1272
1273,Centro Histórico,En vigencia,1273
1274,Kennedy,En vigencia,1274
1275,Comité Pueblo,En vigencia,1275
1276,Centro Histórico,En vigencia,1276
1277,Centro Histórico,En vigencia,1277
1278,Rumipamba,En vigencia,1278
1279,Centro Histórico,En vigencia,1279
