nbr_pro_id,var_pro_nombre,var_pro_status,nbr_coor_id
3139,Santo Domingo de los Tsáchilas,En vigencia,3139
3140,Orellana,En vigencia,3140
3141,Imbabura,En vigencia,3141
3142,Azuay,En vigencia,3142
3143,Pichincha,En vigencia,3143
3144,Sucumbíos,En vigencia,3144
3145,Bolívar,En vigencia,3145
3146,Guayas,En vigencia,3146
3147,Orellana,En vigencia,3147
3148,Loja,En vigencia,3148
3149,Los Ríos,En vigencia,3149
3150,Zamora Chinchipe,En vigencia,3150
3151,Azuay,En vigencia,3151
3152,Pastaza,En vigencia,3152
3153,Guayas,En vigencia,3153
3154,Tungurahua,En vigencia,3154
3155,Carchi,En vigencia,3155
3156,Morona Santiago,En vigencia,3156
3157,Sucumbíos,En vigencia,3157
3158,Guayas,En vigencia,3158
3159,Pichincha,En vigencia,3159
3160,Pastaza,En vigencia,3160
3161,Pastaza,En vigencia,3161
3162,Cañar,En vigencia,3162
3163,Sucumbíos,En vigencia,3163
3164,Esmeraldas,En vigencia,3164
3165,Manabí,En vigencia,3165
3166,Tungurahua,En vigencia,3166
3167,Napo,En vigencia,3167
3168,Pichincha,En vigencia,3168
3169,Pastaza,En vigencia,3169
3170,Sucumbíos,En vigencia,3170
3171,Los Ríos,En vigencia,3171
3172,Bolívar,En vigencia,3172
3173,Pichincha,En vigencia,3173
3174,Cotopaxi,En vigencia,3174
3175,El Oro,En vigencia,3175
3176,Esmeraldas,En vigencia,3176
3177,Pichincha,En vigencia,3177
3178,Orellana,En vigencia,3178
3179,Chimborazo,En vigencia,3179
3180,Zamora Chinchipe,En vigencia,3180
3181,Galapagos,En vigencia,3181
3182,Zamora Chinchipe,En vigencia,3182
3183,Morona Santiago,En vigencia,3183
3184,Santo Domingo de los Tsáchilas,En vigencia,3184
3185,Imbabura,En vigencia,3185
3186,Pichincha,En vigencia,3186
3187,Pichincha,En vigencia,3187
3188,Pichincha,En vigencia,3188
3189,Azuay,En vigencia,3189
3190,Imbabura,En vigencia,3190
3191,Orellana,En vigencia,3191
3192,Guayas,En vigencia,3192
3193,Esmeraldas,En vigencia,3193
3194,Pastaza,En vigencia,3194
3195,Imbabura,En vigencia,3195
3196,Manabí,En vigencia,3196
3197,Cañar,En vigencia,3197
3198,Cotopaxi,En vigencia,3198
3199,Napo,En vigencia,3199
3200,Esmeraldas,En vigencia,3200
3201,Zamora Chinchipe,En vigencia,3201
3202,Guayas,En vigencia,3202
3203,Azuay,En vigencia,3203
3204,Pastaza,En vigencia,3204
3205,Santo Domingo de los Tsáchilas,En vigencia,3205
3206,Orellana,En vigencia,3206
3207,Pastaza,En vigencia,3207
3208,Napo,No existe,3208
3209,Loja,En vigencia,3209
3210,Pastaza,En vigencia,3210
3211,Bolívar,En vigencia,3211
3212,Cotopaxi,En vigencia,3212
3213,Napo,En vigencia,3213
3214,Pichincha,En vigencia,3214
3215,Cotopaxi,En vigencia,3215
3216,Guayas,En vigencia,3216
3217,Carchi,En vigencia,3217
3218,Guayas,En vigencia,3218
3219,Sucumbíos,En vigencia,3219
3220,Santa Elena,En vigencia,3220
3221,Los Ríos,En vigencia,3221
3222,Sucumbíos,En vigencia,3222
3223,Pichincha,En vigencia,3223
3224,Cotopaxi,En vigencia,3224
3225,Guayas,En vigencia,3225
3226,Pastaza,En vigencia,3226
3227,Bolívar,En vigencia,3227
3228,Pichincha,En vigencia,3228
3229,Morona Santiago,En vigencia,3229
3230,Pichincha,En vigencia,3230
3231,El Oro,En vigencia,3231
3232,Pichincha,En vigencia,3232
3233,Pichincha,En vigencia,3233
3234,Guayas,En vigencia,3234
3235,Carchi,En vigencia,3235
3236,Pichincha,En vigencia,3236
3237,Loja,En vigencia,3237
3238,El Oro,En vigencia,3238
3239,Azuay,En vigencia,3239
3240,Pichincha,En vigencia,3240
3241,Sucumbíos,En vigencia,3241
3242,Cañar,En vigencia,3242
3243,Zamora Chinchipe,En vigencia,3243
3244,Pichincha,En vigencia,3244
3245,Orellana,En vigencia,3245
3246,Azuay,En vigencia,3246
3247,Zamora Chinchipe,En vigencia,3247
3248,Santo Domingo de los Tsáchilas,En vigencia,3248
3249,Orellana,En vigencia,3249
3250,Chimborazo,En vigencia,3250
3251,Orellana,En vigencia,3251
3252,Morona Santiago,En vigencia,3252
3253,Guayas,En vigencia,3253
3254,Loja,En vigencia,3254
3255,Los Ríos,En vigencia,3255
3256,Azuay,En vigencia,3256
3257,Pastaza,En vigencia,3257
3258,Pichincha,En vigencia,3258
3259,Orellana,En vigencia,3259
3260,El Oro,En vigencia,3260
3261,Orellana,En vigencia,3261
3262,Zamora Chinchipe,En vigencia,3262
3263,Cotopaxi,En vigencia,3263
3264,Santa Elena,En vigencia,3264
3265,Santa Elena,En vigencia,3265
3266,Cotopaxi,No existe,3266
3267,Pichincha,En vigencia,3267
3268,Manabí,En vigencia,3268
3269,El Oro,En vigencia,3269
3270,Esmeraldas,En vigencia,3270
3271,Zamora Chinchipe,En vigencia,3271
3272,Pichincha,En vigencia,3272
3273,Los Ríos,En vigencia,3273
3274,Orellana,En vigencia,3274
3275,Cañar,En vigencia,3275
3276,Loja,En vigencia,3276
3277,Pichincha,No existe,3277
3278,Carchi,En vigencia,3278
3279,Guayas,En vigencia,3279
3280,Guayas,En vigencia,3280
3281,Cañar,En vigencia,3281
3282,Napo,En vigencia,3282
3283,Sucumbíos,En vigencia,3283
3284,Zamora Chinchipe,En vigencia,3284
3285,Pichincha,En vigencia,3285
3286,Sucumbíos,En vigencia,3286
3287,Imbabura,En vigencia,3287
3288,Orellana,En vigencia,3288
3289,Pichincha,En vigencia,3289
3290,Pichincha,En vigencia,3290
3291,Chimborazo,En vigencia,3291
3292,Orellana,En vigencia,3292
3293,Pichincha,En vigencia,3293
3294,El Oro,En vigencia,3294
3295,Chimborazo,En vigencia,3295
3296,Chimborazo,En vigencia,3296
3297,Cañar,En vigencia,3297
3298,Sucumbíos,En vigencia,3298
3299,Pastaza,En vigencia,3299
3300,Tungurahua,En vigencia,3300
3301,Pichincha,En vigencia,3301
3302,Chimborazo,En vigencia,3302
3303,Pastaza,En vigencia,3303
3304,Bolívar,En vigencia,3304
3305,Pichincha,En vigencia,3305
3306,Los Ríos,En vigencia,3306
3307,Pichincha,En vigencia,3307
3308,Bolívar,En vigencia,3308
3309,Zamora Chinchipe,En vigencia,3309
3310,Cotopaxi,En vigencia,3310
3311,Zamora Chinchipe,En vigencia,3311
3312,Los Ríos,En vigencia,3312
3313,Orellana,En vigencia,3313
3314,Bolívar,En vigencia,3314
3315,Carchi,En vigencia,3315
3316,Imbabura,En vigencia,3316
3317,Orellana,En vigencia,3317
3318,Sucumbíos,En vigencia,3318
3319,Carchi,En vigencia,3319
3320,Pichincha,En vigencia,3320
3321,Esmeraldas,En vigencia,3321
3322,Galapagos,En vigencia,3322
3323,Orellana,En vigencia,3323
3324,Pichincha,No existe,3324
3325,Napo,En vigencia,3325
3326,Esmeraldas,En vigencia,3326
3327,Tungurahua,En vigencia,3327
3328,Guayas,En vigencia,3328
3329,Loja,En vigencia,3329
3330,Pichincha,En vigencia,3330
3331,Pichincha,En vigencia,3331
3332,Los Ríos,En vigencia,3332
3333,Pichincha,En vigencia,3333
3334,Pichincha,En vigencia,3334
3335,Morona Santiago,En vigencia,3335
3336,Galapagos,En vigencia,3336
3337,Cotopaxi,En vigencia,3337
3338,Pichincha,En vigencia,3338
3339,Carchi,En vigencia,3339
3340,Loja,En vigencia,3340
3341,Pastaza,En vigencia,3341
3342,Pichincha,En vigencia,3342
3343,Cotopaxi,En vigencia,3343
3344,Pichincha,En vigencia,3344
3345,Guayas,En vigencia,3345
3346,Cañar,En vigencia,3346
3347,Guayas,En vigencia,3347
3348,Chimborazo,En vigencia,3348
3349,Chimborazo,En vigencia,3349
3350,Napo,En vigencia,3350
3351,Santa Elena,En vigencia,3351
3352,Chimborazo,En vigencia,3352
3353,Tungurahua,En vigencia,3353
3354,Tungurahua,En vigencia,3354
3355,Esmeraldas,En vigencia,3355
3356,Zamora Chinchipe,En vigencia,3356
3357,Guayas,En vigencia,3357
3358,Cañar,No existe,3358
3359,Pichincha,En vigencia,3359
3360,Bolívar,En vigencia,3360
3361,Morona Santiago,En vigencia,3361
3362,Esmeraldas,En vigencia,3362
3363,Cotopaxi,En vigencia,3363
3364,Guayas,En vigencia,3364
3365,Cotopaxi,En vigencia,3365
3366,Galapagos,En vigencia,3366
3367,Santo Domingo de los Tsáchilas,En vigencia,3367
3368,Guayas,En vigencia,3368
3369,Manabí,En vigencia,3369
3370,Morona Santiago,En vigencia,3370
3371,Tungurahua,En vigencia,3371
3372,Napo,En vigencia,3372
3373,Sucumbíos,En vigencia,3373
3374,Sucumbíos,En vigencia,3374
3375,Sucumbíos,En vigencia,3375
3376,Pichincha,En vigencia,3376
3377,Bolívar,En vigencia,3377
3378,Santa Elena,En vigencia,3378
3379,El Oro,En vigencia,3379
3380,Orellana,En vigencia,3380
3381,El Oro,En vigencia,3381
3382,Cotopaxi,En vigencia,3382
3383,Chimborazo,En vigencia,3383
3384,Carchi,En vigencia,3384
3385,Cotopaxi,En vigencia,3385
3386,Manabí,En vigencia,3386
3387,Pichincha,En vigencia,3387
3388,Pichincha,En vigencia,3388
3389,Esmeraldas,En vigencia,3389
3390,Imbabura,No existe,3390
3391,El Oro,En vigencia,3391
3392,Sucumbíos,En vigencia,3392
3393,Cañar,En vigencia,3393
3394,Pichincha,No existe,3394
3395,Loja,En vigencia,3395
3396,Tungurahua,En vigencia,3396
3397,El Oro,En vigencia,3397
3398,Carchi,En vigencia,3398
3399,Bolívar,En vigencia,3399
3400,Esmeraldas,En vigencia,3400
3401,Pichincha,En vigencia,3401
3402,Galapagos,En vigencia,3402
3403,Pichincha,En vigencia,3403
3404,Esmeraldas,En vigencia,3404
3405,Tungurahua,En vigencia,3405
3406,Cotopaxi,En vigencia,3406
3407,Pastaza,En vigencia,3407
3408,Guayas,En vigencia,3408
3409,Galapagos,En vigencia,3409
3410,Cañar,En vigencia,3410
3411,Cañar,En vigencia,3411
3412,Pastaza,En vigencia,3412
3413,Pichincha,En vigencia,3413
3414,Azuay,En vigencia,3414
3415,Morona Santiago,En vigencia,3415
3416,Chimborazo,En vigencia,3416
3417,Pichincha,No existe,3417
3418,Pichincha,En vigencia,3418
3419,Pastaza,En vigencia,3419
3420,Morona Santiago,En vigencia,3420
3421,Cotopaxi,En vigencia,3421
3422,Pastaza,En vigencia,3422
3423,Galapagos,En vigencia,3423
3424,Esmeraldas,En vigencia,3424
3425,Tungurahua,En vigencia,3425
3426,Pichincha,En vigencia,3426
3427,Tungurahua,En vigencia,3427
3428,Sucumbíos,En vigencia,3428
3429,Orellana,En vigencia,3429
3430,Pichincha,En vigencia,3430
3431,Cotopaxi,En vigencia,3431
3432,Morona Santiago,En vigencia,3432
3433,Cotopaxi,En vigencia,3433
3434,Los Ríos,En vigencia,3434
3435,Orellana,En vigencia,3435
3436,Azuay,En vigencia,3436
3437,Napo,En vigencia,3437
3438,Los Ríos,En vigencia,3438
3439,Carchi,En vigencia,3439
3440,Zamora Chinchipe,En vigencia,3440
3441,Pichincha,En vigencia,3441
3442,Napo,En vigencia,3442
3443,Chimborazo,En vigencia,3443
3444,Loja,En vigencia,3444
3445,Pichincha,En vigencia,3445
3446,Cotopaxi,En vigencia,3446
3447,Carchi,En vigencia,3447
3448,Cañar,En vigencia,3448
3449,Chimborazo,En vigencia,3449
3450,Imbabura,En vigencia,3450
3451,Napo,En vigencia,3451
3452,Cotopaxi,En vigencia,3452
3453,Cañar,En vigencia,3453
3454,Loja,En vigencia,3454
3455,Tungurahua,En vigencia,3455
3456,Santa Elena,En vigencia,3456
3457,Chimborazo,En vigencia,3457
3458,Guayas,En vigencia,3458
3459,Pichincha,En vigencia,3459
3460,Imbabura,En vigencia,3460
3461,Santo Domingo de los Tsáchilas,En vigencia,3461
3462,Cotopaxi,En vigencia,3462
3463,Cañar,En vigencia,3463
3464,Orellana,En vigencia,3464
3465,Napo,En vigencia,3465
3466,Tungurahua,En vigencia,3466
3467,Imbabura,En vigencia,3467
3468,Pichincha,En vigencia,3468
3469,Manabí,En vigencia,3469
3470,Santa Elena,En vigencia,3470
3471,Santo Domingo de los Tsáchilas,En vigencia,3471
3472,Los Ríos,En vigencia,3472
3473,El Oro,En vigencia,3473
3474,Cotopaxi,En vigencia,3474
3475,Tungurahua,En vigencia,3475
3476,Pastaza,En vigencia,3476
3477,Esmeraldas,En vigencia,3477
3478,Azuay,En vigencia,3478
3479,Pichincha,En vigencia,3479
3480,Los Ríos,En vigencia,3480
3481,Santa Elena,En vigencia,3481
3482,Azuay,En vigencia,3482
3483,Guayas,En vigencia,3483
3484,Los Ríos,En vigencia,3484
3485,Tungurahua,En vigencia,3485
3486,Pichincha,En vigencia,3486
3487,Pastaza,En vigencia,3487
3488,Santa Elena,En vigencia,3488
3489,Pichincha,En vigencia,3489
3490,Guayas,En vigencia,3490
3491,Cotopaxi,En vigencia,3491
3492,Morona Santiago,En vigencia,3492
3493,Guayas,En vigencia,3493
3494,Pichincha,En vigencia,3494
3495,Morona Santiago,En vigencia,3495
3496,Pichincha,En vigencia,3496
3497,Morona Santiago,En vigencia,3497
3498,Napo,En vigencia,3498
3499,Morona Santiago,En vigencia,3499
3500,Morona Santiago,En vigencia,3500
3501,Manabí,En vigencia,3501
3502,Chimborazo,En vigencia,3502
3503,Imbabura,En vigencia,3503
3504,Los Ríos,No existe,3504
3505,Esmeraldas,En vigencia,3505
3506,Galapagos,En vigencia,3506
3507,Cañar,En vigencia,3507
3508,Sucumbíos,En vigencia,3508
3509,Tungurahua,En vigencia,3509
3510,Napo,En vigencia,3510
3511,Esmeraldas,En vigencia,3511
3512,Napo,En vigencia,3512
3513,Pichincha,En vigencia,3513
3514,Santa Elena,En vigencia,3514
3515,Zamora Chinchipe,En vigencia,3515
3516,Cañar,En vigencia,3516
3517,Pichincha,En vigencia,3517
3518,Zamora Chinchipe,En vigencia,3518
3519,Morona Santiago,En vigencia,3519
3520,Manabí,En vigencia,3520
3521,Santa Elena,En vigencia,3521
3522,Azuay,En vigencia,3522
3523,Napo,En vigencia,3523
3524,Tungurahua,En vigencia,3524
3525,Guayas,En vigencia,3525
3526,Cotopaxi,En vigencia,3526
3527,Bolívar,En vigencia,3527
3528,Manabí,En vigencia,3528
3529,Pichincha,En vigencia,3529
3530,Zamora Chinchipe,En vigencia,3530
3531,Morona Santiago,En vigencia,3531
3532,Santa Elena,En vigencia,3532
3533,Santo Domingo de los Tsáchilas,En vigencia,3533
3534,Cotopaxi,En vigencia,3534
3535,El Oro,En vigencia,3535
3536,Santo Domingo de los Tsáchilas,En vigencia,3536
3537,Pichincha,En vigencia,3537
3538,Pichincha,En vigencia,3538
3539,Santo Domingo de los Tsáchilas,En vigencia,3539
3540,Pichincha,En vigencia,3540
3541,Guayas,En vigencia,3541
3542,Cotopaxi,No existe,3542
3543,Pichincha,En vigencia,3543
3544,Pichincha,En vigencia,3544
3545,Zamora Chinchipe,En vigencia,3545
3546,Azuay,En vigencia,3546
3547,Chimborazo,En vigencia,3547
3548,Pichincha,En vigencia,3548
3549,Santo Domingo de los Tsáchilas,En vigencia,3549
3550,Pichincha,En vigencia,3550
3551,Cañar,En vigencia,3551
3552,Pichincha,En vigencia,3552
3553,Morona Santiago,En vigencia,3553
3554,Galapagos,En vigencia,3554
3555,Pichincha,En vigencia,3555
3556,Cotopaxi,En vigencia,3556
3557,Imbabura,En vigencia,3557
3558,Bolívar,En vigencia,3558
3559,Carchi,En vigencia,3559
3560,Esmeraldas,En vigencia,3560
3561,Azuay,En vigencia,3561
3562,Loja,En vigencia,3562
3563,Cotopaxi,En vigencia,3563
3564,Morona Santiago,En vigencia,3564
3565,Pastaza,En vigencia,3565
3566,Pichincha,No existe,3566
3567,Los Ríos,En vigencia,3567
3568,Napo,No existe,3568
3569,Orellana,En vigencia,3569
3570,Loja,En vigencia,3570
3571,Manabí,En vigencia,3571
3572,Guayas,En vigencia,3572
3573,Imbabura,En vigencia,3573
3574,Cotopaxi,En vigencia,3574
3575,Cañar,En vigencia,3575
3576,Santa Elena,En vigencia,3576
3577,Los Ríos,En vigencia,3577
3578,Napo,En vigencia,3578
3579,Galapagos,En vigencia,3579
3580,Esmeraldas,En vigencia,3580
3581,Santa Elena,En vigencia,3581
3582,Los Ríos,En vigencia,3582
3583,Pichincha,En vigencia,3583
3584,Pichincha,En vigencia,3584
3585,Cotopaxi,En vigencia,3585
3586,Morona Santiago,En vigencia,3586
3587,Galapagos,En vigencia,3587
3588,Imbabura,En vigencia,3588
3589,Pichincha,No existe,3589
3590,Tungurahua,En vigencia,3590
3591,El Oro,En vigencia,3591
3592,El Oro,En vigencia,3592
3593,Chimborazo,En vigencia,3593
3594,Carchi,En vigencia,3594
3595,Zamora Chinchipe,En vigencia,3595
3596,Pichincha,En vigencia,3596
3597,Cotopaxi,No existe,3597
3598,Orellana,En vigencia,3598
3599,Loja,En vigencia,3599
3600,Sucumbíos,En vigencia,3600
3601,Manabí,En vigencia,3601
3602,Azuay,En vigencia,3602
3603,Morona Santiago,En vigencia,3603
3604,Santo Domingo de los Tsáchilas,En vigencia,3604
3605,Sucumbíos,En vigencia,3605
3606,Esmeraldas,En vigencia,3606
3607,El Oro,En vigencia,3607
3608,Napo,En vigencia,3608
3609,Carchi,En vigencia,3609
3610,Pichincha,En vigencia,3610
3611,Napo,En vigencia,3611
3612,Morona Santiago,En vigencia,3612
3613,Chimborazo,En vigencia,3613
3614,Napo,En vigencia,3614
3615,Pastaza,En vigencia,3615
3616,Carchi,En vigencia,3616
3617,Pichincha,En vigencia,3617
3618,Cañar,En vigencia,3618
3619,Pichincha,En vigencia,3619
3620,Sucumbíos,No existe,3620
3621,Chimborazo,En vigencia,3621
3622,Bolívar,En vigencia,3622
3623,Guayas,En vigencia,3623
3624,Imbabura,En vigencia,3624
3625,Tungurahua,No existe,3625
3626,Imbabura,En vigencia,3626
3627,Sucumbíos,En vigencia,3627
3628,Napo,En vigencia,3628
3629,Loja,En vigencia,3629
3630,Pichincha,En vigencia,3630
3631,Napo,En vigencia,3631
3632,El Oro,En vigencia,3632
3633,Morona Santiago,En vigencia,3633
3634,Pichincha,En vigencia,3634
3635,Manabí,En vigencia,3635
3636,Cañar,En vigencia,3636
3637,Orellana,En vigencia,3637
3638,Cotopaxi,En vigencia,3638
3639,Imbabura,En vigencia,3639
3640,Azuay,En vigencia,3640
3641,Guayas,En vigencia,3641
3642,Imbabura,En vigencia,3642
3643,Pichincha,En vigencia,3643
3644,Guayas,En vigencia,3644
3645,Guayas,En vigencia,3645
3646,Zamora Chinchipe,En vigencia,3646
3647,Sucumbíos,En vigencia,3647
3648,Guayas,En vigencia,3648
3649,Chimborazo,En vigencia,3649
3650,Tungurahua,En vigencia,3650
3651,Pichincha,En vigencia,3651
3652,Sucumbíos,En vigencia,3652
3653,Tungurahua,En vigencia,3653
3654,Napo,En vigencia,3654
3655,Cotopaxi,En vigencia,3655
3656,Guayas,En vigencia,3656
3657,Galapagos,En vigencia,3657
3658,Chimborazo,En vigencia,3658
3659,Manabí,En vigencia,3659
3660,Azuay,En vigencia,3660
3661,Pastaza,En vigencia,3661
3662,Pichincha,En vigencia,3662
3663,Orellana,No existe,3663
3664,Galapagos,En vigencia,3664
3665,Pichincha,En vigencia,3665
3666,Santa Elena,En vigencia,3666
3667,Esmeraldas,En vigencia,3667
3668,Carchi,En vigencia,3668
3669,Morona Santiago,En vigencia,3669
3670,Cañar,En vigencia,3670
3671,Pastaza,En vigencia,3671
3672,Bolívar,En vigencia,3672
3673,Pichincha,En vigencia,3673
3674,Orellana,En vigencia,3674
3675,Morona Santiago,En vigencia,3675
3676,Pichincha,En vigencia,3676
3677,Imbabura,En vigencia,3677
3678,Pastaza,En vigencia,3678
3679,Bolívar,En vigencia,3679
3680,Guayas,En vigencia,3680
3681,Orellana,En vigencia,3681
3682,Morona Santiago,En vigencia,3682
3683,Sucumbíos,En vigencia,3683
3684,Cañar,En vigencia,3684
3685,Los Ríos,En vigencia,3685
3686,Tungurahua,En vigencia,3686
3687,Pastaza,En vigencia,3687
3688,Orellana,En vigencia,3688
3689,Cotopaxi,En vigencia,3689
3690,Guayas,En vigencia,3690
3691,Cañar,En vigencia,3691
3692,El Oro,En vigencia,3692
3693,Pichincha,En vigencia,3693
3694,Cotopaxi,En vigencia,3694
3695,Santa Elena,En vigencia,3695
3696,Cañar,En vigencia,3696
3697,Esmeraldas,En vigencia,3697
3698,Cotopaxi,En vigencia,3698
3699,Cañar,En vigencia,3699
3700,Galapagos,En vigencia,3700
3701,Napo,En vigencia,3701
3702,Pichincha,En vigencia,3702
3703,Pichincha,En vigencia,3703
3704,Morona Santiago,En vigencia,3704
3705,Los Ríos,En vigencia,3705
3706,Santo Domingo de los Tsáchilas,En vigencia,3706
3707,Sucumbíos,En vigencia,3707
3708,Manabí,En vigencia,3708
3709,Loja,En vigencia,3709
3710,Esmeraldas,En vigencia,3710
3711,Galapagos,En vigencia,3711
3712,Carchi,En vigencia,3712
3713,El Oro,En vigencia,3713
3714,Morona Santiago,En vigencia,3714
3715,Chimborazo,En vigencia,3715
3716,Pichincha,En vigencia,3716
3717,Guayas,En vigencia,3717
3718,Carchi,En vigencia,3718
3719,Tungurahua,En vigencia,3719
3720,Imbabura,En vigencia,3720
3721,Orellana,En vigencia,3721
3722,Loja,En vigencia,3722
3723,Azuay,En vigencia,3723
3724,Esmeraldas,No existe,3724
3725,Pichincha,En vigencia,3725
3726,Guayas,En vigencia,3726
3727,Pichincha,En vigencia,3727
3728,Orellana,En vigencia,3728
3729,Imbabura,En vigencia,3729
3730,Pichincha,En vigencia,3730
3731,Pichincha,En vigencia,3731
3732,Pichincha,En vigencia,3732
3733,Pichincha,En vigencia,3733
3734,Napo,En vigencia,3734
3735,Los Ríos,En vigencia,3735
3736,Pichincha,En vigencia,3736
3737,Guayas,En vigencia,3737
3738,Los Ríos,En vigencia,3738
3739,Bolívar,En vigencia,3739
3740,Santa Elena,En vigencia,3740
3741,Azuay,En vigencia,3741
3742,Cotopaxi,En vigencia,3742
3743,Santa Elena,No existe,3743
3744,Manabí,En vigencia,3744
3745,Zamora Chinchipe,En vigencia,3745
3746,Carchi,En vigencia,3746
3747,Pichincha,En vigencia,3747
3748,Napo,En vigencia,3748
3749,El Oro,En vigencia,3749
3750,Loja,En vigencia,3750
3751,Santa Elena,En vigencia,3751
3752,Pichincha,En vigencia,3752
3753,Pichincha,En vigencia,3753
3754,Santa Elena,En vigencia,3754
3755,Morona Santiago,En vigencia,3755
3756,Loja,En vigencia,3756
3757,Napo,En vigencia,3757
3758,Los Ríos,En vigencia,3758
3759,Pichincha,En vigencia,3759
3760,Cotopaxi,En vigencia,3760
3761,El Oro,En vigencia,3761
3762,Morona Santiago,En vigencia,3762
3763,Morona Santiago,En vigencia,3763
3764,Cañar,En vigencia,3764
3765,Santa Elena,En vigencia,3765
3766,Cotopaxi,En vigencia,3766
3767,Orellana,En vigencia,3767
3768,Pichincha,En vigencia,3768
3769,Sucumbíos,En vigencia,3769
3770,Cañar,En vigencia,3770
3771,Guayas,En vigencia,3771
3772,Galapagos,En vigencia,3772
3773,El Oro,En vigencia,3773
3774,Santo Domingo de los Tsáchilas,En vigencia,3774
3775,Pastaza,En vigencia,3775
3776,Bolívar,En vigencia,3776
3777,Guayas,En vigencia,3777
3778,Pichincha,En vigencia,3778
3779,Pichincha,En vigencia,3779
3780,Orellana,En vigencia,3780
3781,Los Ríos,En vigencia,3781
3782,Carchi,En vigencia,3782
3783,Loja,En vigencia,3783
3784,Pichincha,En vigencia,3784
3785,Carchi,En vigencia,3785
3786,Zamora Chinchipe,En vigencia,3786
3787,Imbabura,No existe,3787
3788,Imbabura,En vigencia,3788
3789,Loja,En vigencia,3789
3790,Pastaza,En vigencia,3790
3791,Cañar,En vigencia,3791
3792,El Oro,En vigencia,3792
3793,Guayas,En vigencia,3793
3794,Bolívar,En vigencia,3794
3795,Pichincha,En vigencia,3795
3796,Guayas,En vigencia,3796
3797,Azuay,En vigencia,3797
3798,El Oro,En vigencia,3798
3799,Azuay,En vigencia,3799
3800,Bolívar,En vigencia,3800
3801,Orellana,En vigencia,3801
3802,Pichincha,En vigencia,3802
3803,Esmeraldas,En vigencia,3803
3804,Morona Santiago,En vigencia,3804
3805,Santo Domingo de los Tsáchilas,En vigencia,3805
3806,Pichincha,En vigencia,3806
3807,Morona Santiago,En vigencia,3807
3808,Galapagos,En vigencia,3808
3809,Pichincha,En vigencia,3809
3810,Santo Domingo de los Tsáchilas,En vigencia,3810
3811,Morona Santiago,En vigencia,3811
3812,Zamora Chinchipe,En vigencia,3812
3813,Chimborazo,En vigencia,3813
3814,Azuay,En vigencia,3814
3815,Sucumbíos,En vigencia,3815
3816,Cotopaxi,En vigencia,3816
3817,Azuay,En vigencia,3817
3818,Tungurahua,En vigencia,3818
3819,Esmeraldas,En vigencia,3819
3820,Guayas,En vigencia,3820
3821,Zamora Chinchipe,En vigencia,3821
3822,Esmeraldas,En vigencia,3822
3823,Bolívar,En vigencia,3823
3824,Cotopaxi,En vigencia,3824
3825,Pichincha,En vigencia,3825
3826,Esmeraldas,En vigencia,3826
3827,Imbabura,En vigencia,3827
3828,Galapagos,En vigencia,3828
3829,Galapagos,En vigencia,3829
3830,Manabí,En vigencia,3830
3831,Chimborazo,En vigencia,3831
3832,Orellana,En vigencia,3832
3833,Pichincha,En vigencia,3833
3834,Los Ríos,En vigencia,3834
3835,Pastaza,En vigencia,3835
3836,Cotopaxi,En vigencia,3836
3837,Galapagos,En vigencia,3837
3838,Pastaza,En vigencia,3838
3839,Pichincha,En vigencia,3839
3840,Pichincha,En vigencia,3840
3841,Cañar,En vigencia,3841
3842,Santa Elena,En vigencia,3842
3843,Santa Elena,En vigencia,3843
3844,Santa Elena,En vigencia,3844
3845,El Oro,En vigencia,3845
3846,Pichincha,En vigencia,3846
3847,Sucumbíos,En vigencia,3847
3848,Morona Santiago,En vigencia,3848
3849,Santo Domingo de los Tsáchilas,En vigencia,3849
3850,Zamora Chinchipe,En vigencia,3850
3851,Bolívar,En vigencia,3851
3852,Manabí,En vigencia,3852
3853,Galapagos,En vigencia,3853
3854,Guayas,En vigencia,3854
3855,Loja,En vigencia,3855
3856,Loja,En vigencia,3856
3857,Pichincha,En vigencia,3857
3858,Carchi,En vigencia,3858
3859,Imbabura,En vigencia,3859
3860,Pichincha,En vigencia,3860
3861,Morona Santiago,En vigencia,3861
3862,Tungurahua,En vigencia,3862
3863,Pichincha,En vigencia,3863
3864,Pastaza,En vigencia,3864
3865,Santo Domingo de los Tsáchilas,En vigencia,3865
3866,Loja,En vigencia,3866
3867,Guayas,En vigencia,3867
3868,Azuay,En vigencia,3868
3869,Manabí,En vigencia,3869
3870,Morona Santiago,En vigencia,3870
3871,Galapagos,En vigencia,3871
3872,Napo,En vigencia,3872
3873,Pichincha,En vigencia,3873
3874,Santo Domingo de los Tsáchilas,En vigencia,3874
3875,El Oro,En vigencia,3875
3876,Bolívar,En vigencia,3876
3877,Pichincha,En vigencia,3877
3878,Pichincha,En vigencia,3878
3879,Carchi,En vigencia,3879
3880,Santo Domingo de los Tsáchilas,En vigencia,3880
3881,Napo,En vigencia,3881
3882,Imbabura,En vigencia,3882
3883,Orellana,En vigencia,3883
3884,Manabí,En vigencia,3884
3885,Santo Domingo de los Tsáchilas,En vigencia,3885
3886,Azuay,En vigencia,3886
3887,Napo,En vigencia,3887
3888,Napo,En vigencia,3888
3889,Loja,En vigencia,3889
3890,Guayas,En vigencia,3890
3891,Morona Santiago,En vigencia,3891
3892,Orellana,En vigencia,3892
3893,Pichincha,En vigencia,3893
