nbr_hab_id,var_hab_descripcion,nbr_upc_id,nbr_pol_id
4244,Barrial,4244,4244
4245,Movil,4245,4245
4246,Barrial,4246,4246
4247,Barrial,4247,4247
4248,Barrial,4248,4248
4249,Barrial,4249,4249
4250,Barrial,4250,4250
4251,Movil,4251,4251
4252,Barrial,4252,4252
4253,Barrial,4253,4253
4254,Barrial,4254,4254
4255,Barrial,4255,4255
4256,Barrial,4256,4256
4257,Movil,4257,4257
4258,Barrial,4258,4258
4259,Movil,4259,4259
4260,Barrial,4260,4260
4261,Barrial,4261,4261
4262,Barrial,4262,4262
4263,Barrial,4263,4263
4264,Barrial,4264,4264
4265,Barrial,4265,4265
4266,Barrial,4266,4266
4267,Barrial,4267,4267
4268,Barrial,4268,4268
4269,Movil,4269,4269
4270,Barrial,4270,4270
4271,Barrial,4271,4271
4272,Movil,4272,4272
4273,Barrial,4273,4273
4274,Barrial,4274,4274
4275,Barrial,4275,4275
4276,Barrial,4276,4276
4277,Barrial,4277,4277
4278,Barrial,4278,4278
4279,Barrial,4279,4279
4280,Barrial,4280,4280
4281,Movil,4281,4281
4282,Barrial,4282,4282
4283,Barrial,4283,4283
4284,Barrial,4284,4284
4285,Barrial,4285,4285
4286,Movil,4286,4286
4287,Barrial,4287,4287
4288,Barrial,4288,4288
4289,Barrial,4289,4289
4290,Barrial,4290,4290
4291,Barrial,4291,4291
4292,Barrial,4292,4292
4293,Barrial,4293,4293
4294,Movil,4294,4294
4295,Barrial,4295,4295
4296,Barrial,4296,4296
4297,Movil,4297,4297
4298,Barrial,4298,4298
4299,Barrial,4299,4299
4300,Barrial,4300,4300
4301,Movil,4301,4301
4302,Barrial,4302,4302
4303,Barrial,4303,4303
4304,Barrial,4304,4304
4305,Movil,4305,4305
4306,Barrial,4306,4306
4307,Barrial,4307,4307
4308,Barrial,4308,4308
4309,Barrial,4309,4309
4310,Movil,4310,4310
4311,Movil,4311,4311
4312,Movil,4312,4312
4313,Barrial,4313,4313
4314,Barrial,4314,4314
4315,Barrial,4315,4315
4316,Barrial,4316,4316
4317,Barrial,4317,4317
4318,Barrial,4318,4318
4319,Barrial,4319,4319
4320,Barrial,4320,4320
4321,Barrial,4321,4321
4322,Barrial,4322,4322
4323,Movil,4323,4323
4324,Barrial,4324,4324
4325,Barrial,4325,4325
4326,Barrial,4326,4326
4327,Barrial,4327,4327
4328,Barrial,4328,4328
4329,Barrial,4329,4329
4330,Movil,4330,4330
4331,Movil,4331,4331
4332,Barrial,4332,4332
4333,Barrial,4333,4333
4334,Barrial,4334,4334
4335,Barrial,4335,4335
4336,Barrial,4336,4336
4337,Barrial,4337,4337
4338,Barrial,4338,4338
4339,Barrial,4339,4339
4340,Barrial,4340,4340
4341,Barrial,4341,4341
4342,Barrial,4342,4342
4343,Barrial,4343,4343
4344,Movil,4344,4344
4345,Barrial,4345,4345
4346,Barrial,4346,4346
4347,Barrial,4347,4347
4348,Barrial,4348,4348
4349,Barrial,4349,4349
4350,Barrial,4350,4350
4351,Barrial,4351,4351
4352,Barrial,4352,4352
4353,Barrial,4353,4353
4354,Barrial,4354,4354
4355,Barrial,4355,4355
4356,Barrial,4356,4356
4357,Barrial,4357,4357
4358,Barrial,4358,4358
4359,Barrial,4359,4359
4360,Barrial,4360,4360
4361,Movil,4361,4361
4362,Barrial,4362,4362
4363,Barrial,4363,4363
4364,Movil,4364,4364
4365,Barrial,4365,4365
4366,Barrial,4366,4366
4367,Barrial,4367,4367
4368,Barrial,4368,4368
4369,Barrial,4369,4369
4370,Barrial,4370,4370
4371,Barrial,4371,4371
4372,Barrial,4372,4372
4373,Barrial,4373,4373
4374,Barrial,4374,4374
4375,Barrial,4375,4375
4376,Barrial,4376,4376
4377,Barrial,4377,4377
4378,Barrial,4378,4378
4379,Barrial,4379,4379
4380,Barrial,4380,4380
4381,Movil,4381,4381
4382,Barrial,4382,4382
4383,Barrial,4383,4383
4384,Barrial,4384,4384
4385,Barrial,4385,4385
4386,Barrial,4386,4386
4387,Barrial,4387,4387
4388,Barrial,4388,4388
4389,Barrial,4389,4389
4390,Barrial,4390,4390
4391,Barrial,4391,4391
4392,Barrial,4392,4392
4393,Barrial,4393,4393
4394,Barrial,4394,4394
4395,Barrial,4395,4395
4396,Movil,4396,4396
4397,Movil,4397,4397
4398,Barrial,4398,4398
4399,Barrial,4399,4399
4400,Barrial,4400,4400
4401,Barrial,4401,4401
4402,Barrial,4402,4402
4403,Movil,4403,4403
4404,Barrial,4404,4404
4405,Barrial,4405,4405
4406,Barrial,4406,4406
4407,Barrial,4407,4407
4408,Movil,4408,4408
4409,Movil,4409,4409
4410,Barrial,4410,4410
4411,Barrial,4411,4411
4412,Barrial,4412,4412
4413,Barrial,4413,4413
4414,Barrial,4414,4414
4415,Barrial,4415,4415
4416,Movil,4416,4416
4417,Barrial,4417,4417
4418,Barrial,4418,4418
4419,Barrial,4419,4419
4420,Barrial,4420,4420
4421,Barrial,4421,4421
4422,Movil,4422,4422
4423,Movil,4423,4423
4424,Barrial,4424,4424
4425,Barrial,4425,4425
4426,Barrial,4426,4426
4427,Movil,4427,4427
4428,Barrial,4428,4428
4429,Barrial,4429,4429
4430,Barrial,4430,4430
4431,Barrial,4431,4431
4432,Barrial,4432,4432
4433,Barrial,4433,4433
4434,Barrial,4434,4434
4435,Barrial,4435,4435
4436,Barrial,4436,4436
4437,Barrial,4437,4437
4438,Barrial,4438,4438
4439,Barrial,4439,4439
4440,Barrial,4440,4440
4441,Barrial,4441,4441
4442,Barrial,4442,4442
4443,Barrial,4443,4443
4444,Movil,4444,4444
4445,Barrial,4445,4445
4446,Barrial,4446,4446
4447,Barrial,4447,4447
4448,Barrial,4448,4448
4449,Barrial,4449,4449
4450,Barrial,4450,4450
4451,Movil,4451,4451
4452,Movil,4452,4452
4453,Barrial,4453,4453
4454,Barrial,4454,4454
4455,Barrial,4455,4455
4456,Barrial,4456,4456
4457,Barrial,4457,4457
4458,Barrial,4458,4458
4459,Barrial,4459,4459
4460,Barrial,4460,4460
4461,Barrial,4461,4461
4462,Movil,4462,4462
4463,Barrial,4463,4463
4464,Barrial,4464,4464
4465,Barrial,4465,4465
4466,Barrial,4466,4466
4467,Barrial,4467,4467
4468,Barrial,4468,4468
4469,Barrial,4469,4469
4470,Movil,4470,4470
4471,Barrial,4471,4471
4472,Barrial,4472,4472
4473,Barrial,4473,4473
4474,Barrial,4474,4474
4475,Barrial,4475,4475
4476,Barrial,4476,4476
4477,Barrial,4477,4477
4478,Barrial,4478,4478
4479,Barrial,4479,4479
4480,Barrial,4480,4480
4481,Movil,4481,4481
4482,Barrial,4482,4482
4483,Barrial,4483,4483
4484,Barrial,4484,4484
4485,Barrial,4485,4485
4486,Barrial,4486,4486
4487,Barrial,4487,4487
4488,Barrial,4488,4488
4489,Barrial,4489,4489
4490,Movil,4490,4490
4491,Barrial,4491,4491
4492,Barrial,4492,4492
4493,Barrial,4493,4493
4494,Movil,4494,4494
4495,Barrial,4495,4495
4496,Barrial,4496,4496
4497,Barrial,4497,4497
4498,Barrial,4498,4498
4499,Barrial,4499,4499
4500,Barrial,4500,4500
4501,Barrial,4501,4501
4502,Barrial,4502,4502
4503,Barrial,4503,4503
4504,Barrial,4504,4504
4505,Barrial,4505,4505
4506,Barrial,4506,4506
4507,Barrial,4507,4507
4508,Barrial,4508,4508
4509,Barrial,4509,4509
4510,Barrial,4510,4510
4511,Movil,4511,4511
4512,Barrial,4512,4512
4513,Barrial,4513,4513
4514,Barrial,4514,4514
4515,Barrial,4515,4515
4516,Barrial,4516,4516
4517,Barrial,4517,4517
4518,Barrial,4518,4518
4519,Barrial,4519,4519
4520,Barrial,4520,4520
4521,Barrial,4521,4521
4522,Barrial,4522,4522
4523,Barrial,4523,4523
4524,Barrial,4524,4524
4525,Barrial,4525,4525
4526,Barrial,4526,4526
4527,Barrial,4527,4527
4528,Barrial,4528,4528
4529,Movil,4529,4529
4530,Barrial,4530,4530
4531,Barrial,4531,4531
4532,Barrial,4532,4532
4533,Barrial,4533,4533
4534,Barrial,4534,4534
4535,Barrial,4535,4535
4536,Barrial,4536,4536
4537,Barrial,4537,4537
4538,Movil,4538,4538
4539,Barrial,4539,4539
4540,Barrial,4540,4540
4541,Barrial,4541,4541
4542,Barrial,4542,4542
4543,Barrial,4543,4543
4544,Barrial,4544,4544
4545,Barrial,4545,4545
4546,Barrial,4546,4546
4547,Barrial,4547,4547
4548,Barrial,4548,4548
4549,Barrial,4549,4549
4550,Barrial,4550,4550
4551,Barrial,4551,4551
4552,Barrial,4552,4552
4553,Barrial,4553,4553
4554,Barrial,4554,4554
4555,Barrial,4555,4555
4556,Barrial,4556,4556
4557,Barrial,4557,4557
4558,Barrial,4558,4558
4559,Barrial,4559,4559
4560,Barrial,4560,4560
4561,Barrial,4561,4561
4562,Barrial,4562,4562
4563,Movil,4563,4563
4564,Movil,4564,4564
4565,Barrial,4565,4565
4566,Barrial,4566,4566
4567,Barrial,4567,4567
4568,Movil,4568,4568
4569,Barrial,4569,4569
4570,Barrial,4570,4570
4571,Barrial,4571,4571
4572,Barrial,4572,4572
4573,Barrial,4573,4573
4574,Barrial,4574,4574
4575,Barrial,4575,4575
4576,Barrial,4576,4576
4577,Barrial,4577,4577
4578,Barrial,4578,4578
4579,Barrial,4579,4579
4580,Barrial,4580,4580
4581,Barrial,4581,4581
4582,Barrial,4582,4582
4583,Barrial,4583,4583
4584,Barrial,4584,4584
4585,Barrial,4585,4585
4586,Barrial,4586,4586
4587,Movil,4587,4587
4588,Barrial,4588,4588
4589,Barrial,4589,4589
4590,Barrial,4590,4590
4591,Barrial,4591,4591
4592,Barrial,4592,4592
4593,Barrial,4593,4593
4594,Movil,4594,4594
4595,Barrial,4595,4595
4596,Barrial,4596,4596
4597,Movil,4597,4597
4598,Barrial,4598,4598
4599,Barrial,4599,4599
4600,Barrial,4600,4600
4601,Barrial,4601,4601
4602,Barrial,4602,4602
4603,Barrial,4603,4603
4604,Barrial,4604,4604
4605,Barrial,4605,4605
4606,Barrial,4606,4606
4607,Movil,4607,4607
4608,Barrial,4608,4608
4609,Barrial,4609,4609
4610,Movil,4610,4610
4611,Barrial,4611,4611
4612,Barrial,4612,4612
4613,Barrial,4613,4613
4614,Barrial,4614,4614
4615,Barrial,4615,4615
4616,Movil,4616,4616
4617,Barrial,4617,4617
4618,Barrial,4618,4618
4619,Barrial,4619,4619
4620,Barrial,4620,4620
4621,Movil,4621,4621
4622,Barrial,4622,4622
4623,Barrial,4623,4623
4624,Barrial,4624,4624
4625,Barrial,4625,4625
4626,Barrial,4626,4626
4627,Barrial,4627,4627
4628,Barrial,4628,4628
4629,Barrial,4629,4629
4630,Barrial,4630,4630
4631,Movil,4631,4631
4632,Barrial,4632,4632
4633,Barrial,4633,4633
4634,Barrial,4634,4634
4635,Barrial,4635,4635
4636,Barrial,4636,4636
4637,Barrial,4637,4637
4638,Barrial,4638,4638
4639,Barrial,4639,4639
4640,Barrial,4640,4640
4641,Barrial,4641,4641
4642,Barrial,4642,4642
4643,Barrial,4643,4643
4644,Barrial,4644,4644
4645,Movil,4645,4645
4646,Barrial,4646,4646
4647,Barrial,4647,4647
4648,Barrial,4648,4648
4649,Barrial,4649,4649
4650,Barrial,4650,4650
4651,Barrial,4651,4651
4652,Barrial,4652,4652
4653,Barrial,4653,4653
4654,Barrial,4654,4654
4655,Barrial,4655,4655
4656,Movil,4656,4656
4657,Barrial,4657,4657
4658,Barrial,4658,4658
4659,Barrial,4659,4659
4660,Barrial,4660,4660
4661,Barrial,4661,4661
4662,Barrial,4662,4662
4663,Movil,4663,4663
4664,Barrial,4664,4664
4665,Barrial,4665,4665
4666,Barrial,4666,4666
4667,Barrial,4667,4667
4668,Barrial,4668,4668
4669,Barrial,4669,4669
4670,Barrial,4670,4670
4671,Barrial,4671,4671
4672,Barrial,4672,4672
4673,Barrial,4673,4673
4674,Barrial,4674,4674
4675,Barrial,4675,4675
4676,Barrial,4676,4676
4677,Barrial,4677,4677
4678,Movil,4678,4678
4679,Movil,4679,4679
4680,Barrial,4680,4680
4681,Barrial,4681,4681
4682,Barrial,4682,4682
4683,Barrial,4683,4683
4684,Barrial,4684,4684
4685,Barrial,4685,4685
4686,Barrial,4686,4686
4687,Movil,4687,4687
4688,Movil,4688,4688
4689,Barrial,4689,4689
4690,Barrial,4690,4690
4691,Barrial,4691,4691
4692,Barrial,4692,4692
4693,Barrial,4693,4693
4694,Barrial,4694,4694
4695,Barrial,4695,4695
4696,Barrial,4696,4696
4697,Barrial,4697,4697
4698,Barrial,4698,4698
4699,Barrial,4699,4699
4700,Barrial,4700,4700
4701,Barrial,4701,4701
4702,Barrial,4702,4702
4703,Barrial,4703,4703
4704,Barrial,4704,4704
4705,Barrial,4705,4705
4706,Barrial,4706,4706
4707,Barrial,4707,4707
4708,Movil,4708,4708
4709,Barrial,4709,4709
4710,Barrial,4710,4710
4711,Barrial,4711,4711
4712,Barrial,4712,4712
4713,Barrial,4713,4713
4714,Barrial,4714,4714
4715,Barrial,4715,4715
4716,Barrial,4716,4716
4717,Barrial,4717,4717
4718,Barrial,4718,4718
4719,Barrial,4719,4719
4720,Barrial,4720,4720
4721,Barrial,4721,4721
4722,Movil,4722,4722
4723,Barrial,4723,4723
4724,Movil,4724,4724
4725,Barrial,4725,4725
4726,Barrial,4726,4726
4727,Barrial,4727,4727
4728,Barrial,4728,4728
4729,Barrial,4729,4729
4730,Barrial,4730,4730
4731,Movil,4731,4731
4732,Barrial,4732,4732
4733,Barrial,4733,4733
4734,Barrial,4734,4734
4735,Barrial,4735,4735
4736,Barrial,4736,4736
4737,Barrial,4737,4737
4738,Barrial,4738,4738
4739,Barrial,4739,4739
4740,Barrial,4740,4740
4741,Barrial,4741,4741
4742,Barrial,4742,4742
4743,Barrial,4743,4743
4744,Barrial,4744,4744
4745,Barrial,4745,4745
4746,Barrial,4746,4746
4747,Barrial,4747,4747
4748,Barrial,4748,4748
4749,Barrial,4749,4749
4750,Barrial,4750,4750
4751,Barrial,4751,4751
4752,Barrial,4752,4752
4753,Barrial,4753,4753
4754,Barrial,4754,4754
4755,Barrial,4755,4755
4756,Movil,4756,4756
4757,Barrial,4757,4757
4758,Barrial,4758,4758
4759,Barrial,4759,4759
4760,Barrial,4760,4760
4761,Movil,4761,4761
4762,Barrial,4762,4762
4763,Movil,4763,4763
4764,Barrial,4764,4764
4765,Barrial,4765,4765
4766,Movil,4766,4766
4767,Barrial,4767,4767
4768,Barrial,4768,4768
4769,Barrial,4769,4769
4770,Movil,4770,4770
4771,Movil,4771,4771
4772,Barrial,4772,4772
4773,Movil,4773,4773
4774,Movil,4774,4774
4775,Barrial,4775,4775
4776,Barrial,4776,4776
4777,Movil,4777,4777
4778,Barrial,4778,4778
4779,Barrial,4779,4779
4780,Movil,4780,4780
4781,Movil,4781,4781
4782,Barrial,4782,4782
4783,Barrial,4783,4783
4784,Barrial,4784,4784
4785,Barrial,4785,4785
4786,Barrial,4786,4786
4787,Barrial,4787,4787
4788,Barrial,4788,4788
4789,Barrial,4789,4789
4790,Barrial,4790,4790
4791,Barrial,4791,4791
4792,Movil,4792,4792
4793,Movil,4793,4793
4794,Barrial,4794,4794
4795,Barrial,4795,4795
4796,Barrial,4796,4796
4797,Barrial,4797,4797
4798,Barrial,4798,4798
4799,Barrial,4799,4799
4800,Barrial,4800,4800
4801,Barrial,4801,4801
4802,Barrial,4802,4802
4803,Barrial,4803,4803
4804,Barrial,4804,4804
4805,Barrial,4805,4805
4806,Barrial,4806,4806
4807,Barrial,4807,4807
4808,Barrial,4808,4808
4809,Barrial,4809,4809
4810,Barrial,4810,4810
4811,Barrial,4811,4811
4812,Movil,4812,4812
4813,Barrial,4813,4813
4814,Barrial,4814,4814
4815,Barrial,4815,4815
4816,Barrial,4816,4816
4817,Movil,4817,4817
4818,Barrial,4818,4818
4819,Movil,4819,4819
4820,Barrial,4820,4820
4821,Barrial,4821,4821
4822,Barrial,4822,4822
4823,Barrial,4823,4823
4824,Barrial,4824,4824
4825,Barrial,4825,4825
4826,Barrial,4826,4826
4827,Barrial,4827,4827
4828,Barrial,4828,4828
4829,Barrial,4829,4829
4830,Movil,4830,4830
4831,Barrial,4831,4831
4832,Barrial,4832,4832
4833,Barrial,4833,4833
4834,Barrial,4834,4834
4835,Barrial,4835,4835
4836,Barrial,4836,4836
4837,Barrial,4837,4837
4838,Barrial,4838,4838
4839,Barrial,4839,4839
4840,Barrial,4840,4840
4841,Movil,4841,4841
4842,Movil,4842,4842
4843,Barrial,4843,4843
4844,Barrial,4844,4844
4845,Movil,4845,4845
4846,Barrial,4846,4846
4847,Barrial,4847,4847
4848,Movil,4848,4848
4849,Barrial,4849,4849
4850,Barrial,4850,4850
4851,Barrial,4851,4851
4852,Barrial,4852,4852
4853,Movil,4853,4853
4854,Barrial,4854,4854
4855,Barrial,4855,4855
4856,Barrial,4856,4856
4857,Barrial,4857,4857
4858,Barrial,4858,4858
4859,Barrial,4859,4859
4860,Barrial,4860,4860
4861,Barrial,4861,4861
4862,Barrial,4862,4862
4863,Movil,4863,4863
4864,Barrial,4864,4864
4865,Barrial,4865,4865
4866,Barrial,4866,4866
4867,Barrial,4867,4867
4868,Barrial,4868,4868
4869,Movil,4869,4869
4870,Barrial,4870,4870
4871,Barrial,4871,4871
4872,Barrial,4872,4872
4873,Barrial,4873,4873
4874,Movil,4874,4874
4875,Barrial,4875,4875
4876,Barrial,4876,4876
4877,Movil,4877,4877
4878,Barrial,4878,4878
4879,Barrial,4879,4879
4880,Barrial,4880,4880
4881,Movil,4881,4881
4882,Barrial,4882,4882
4883,Barrial,4883,4883
4884,Barrial,4884,4884
4885,Movil,4885,4885
4886,Barrial,4886,4886
4887,Barrial,4887,4887
4888,Barrial,4888,4888
4889,Barrial,4889,4889
4890,Barrial,4890,4890
4891,Barrial,4891,4891
4892,Movil,4892,4892
4893,Barrial,4893,4893
4894,Barrial,4894,4894
4895,Movil,4895,4895
4896,Movil,4896,4896
4897,Barrial,4897,4897
4898,Movil,4898,4898
4899,Barrial,4899,4899
4900,Barrial,4900,4900
4901,Movil,4901,4901
4902,Barrial,4902,4902
4903,Barrial,4903,4903
4904,Barrial,4904,4904
4905,Barrial,4905,4905
4906,Barrial,4906,4906
4907,Barrial,4907,4907
4908,Barrial,4908,4908
4909,Barrial,4909,4909
4910,Movil,4910,4910
4911,Movil,4911,4911
4912,Barrial,4912,4912
4913,Barrial,4913,4913
4914,Barrial,4914,4914
4915,Barrial,4915,4915
4916,Barrial,4916,4916
4917,Barrial,4917,4917
4918,Barrial,4918,4918
4919,Movil,4919,4919
4920,Barrial,4920,4920
4921,Barrial,4921,4921
4922,Barrial,4922,4922
4923,Movil,4923,4923
4924,Movil,4924,4924
4925,Movil,4925,4925
4926,Barrial,4926,4926
4927,Barrial,4927,4927
4928,Barrial,4928,4928
4929,Barrial,4929,4929
4930,Barrial,4930,4930
4931,Barrial,4931,4931
4932,Barrial,4932,4932
4933,Barrial,4933,4933
4934,Barrial,4934,4934
4935,Barrial,4935,4935
4936,Barrial,4936,4936
4937,Barrial,4937,4937
4938,Barrial,4938,4938
4939,Barrial,4939,4939
4940,Barrial,4940,4940
4941,Barrial,4941,4941
4942,Barrial,4942,4942
4943,Barrial,4943,4943
4944,Barrial,4944,4944
4945,Barrial,4945,4945
4946,Barrial,4946,4946
4947,Barrial,4947,4947
4948,Barrial,4948,4948
4949,Barrial,4949,4949
4950,Barrial,4950,4950
4951,Barrial,4951,4951
4952,Barrial,4952,4952
4953,Barrial,4953,4953
4954,Barrial,4954,4954
4955,Barrial,4955,4955
4956,Barrial,4956,4956
4957,Barrial,4957,4957
4958,Barrial,4958,4958
4959,Barrial,4959,4959
4960,Barrial,4960,4960
4961,Barrial,4961,4961
4962,Barrial,4962,4962
4963,Movil,4963,4963
4964,Movil,4964,4964
4965,Movil,4965,4965
4966,Barrial,4966,4966
4967,Barrial,4967,4967
4968,Barrial,4968,4968
4969,Barrial,4969,4969
4970,Barrial,4970,4970
4971,Barrial,4971,4971
4972,Barrial,4972,4972
4973,Barrial,4973,4973
4974,Barrial,4974,4974
4975,Barrial,4975,4975
4976,Barrial,4976,4976
4977,Barrial,4977,4977
4978,Barrial,4978,4978
4979,Barrial,4979,4979
4980,Barrial,4980,4980
4981,Barrial,4981,4981
4982,Barrial,4982,4982
4983,Movil,4983,4983
4984,Barrial,4984,4984
4985,Barrial,4985,4985
4986,Barrial,4986,4986
4987,Movil,4987,4987
4988,Barrial,4988,4988
4989,Barrial,4989,4989
4990,Movil,4990,4990
4991,Barrial,4991,4991
4992,Barrial,4992,4992
4993,Barrial,4993,4993
4994,Barrial,4994,4994
4995,Barrial,4995,4995
4996,Barrial,4996,4996
4997,Barrial,4997,4997
4998,Barrial,4998,4998
4999,Movil,4999,4999
5000,Barrial,5000,5000
